Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
David Wesley,1995-96,PG,BOS,82.0,53.0,25.7,4.1,9.0,0.459,1.4,3.3,0.426,2.6,3.5,0.753,0.8,2.4,3.2,4.8,1.2,0.1,1.9,2.5,12.3,18.5,0.585,20.9,6.3,2.8,2.5
Olden Polynice,1995-96,C,SAC,81.0,80.0,30.1,5.3,10.1,0.527,0.0,0.0,0.333,1.5,2.5,0.601,3.2,6.3,9.4,0.7,0.6,0.8,1.6,3.1,12.2,15.8,0.543,18.6,5.3,-1.7,0.2
Rony Seikaly,1995-96,C,GSW,64.0,60.0,28.3,4.5,8.9,0.502,0.0,0.0,0.667,3.2,4.4,0.723,2.6,5.2,7.8,1.1,0.6,1.1,2.8,3.4,12.1,14.2,0.561,20.9,2.3,-3.4,-0.7
Robert Horry,1995-96,SF,HOU,71.0,71.0,37.1,4.2,10.3,0.41,2.0,5.5,0.366,1.6,2.0,0.776,1.4,4.4,5.8,4.0,1.6,1.5,2.3,2.8,12.0,13.7,0.537,16.3,4.9,2.3,2.8
Shawn Bradley,1995-96,C,2TM,79.0,68.0,29.5,4.9,11.1,0.443,0.0,0.1,0.25,2.1,3.1,0.687,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9,15.7,0.481,21.8,3.0,-1.4,0.3
Joe Dumars,1995-96,PG,DET,67.0,40.0,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2.4,2.9,0.822,0.4,1.6,2.1,4.0,0.6,0.0,1.4,1.6,11.8,13.7,0.579,17.0,6.0,1.1,1.7
Sam Perkins,1995-96,PF,SEA,82.0,20.0,26.5,4.0,9.7,0.408,1.6,4.4,0.355,2.3,2.9,0.793,1.2,3.2,4.5,1.5,1.0,0.6,1.0,2.1,11.8,15.4,0.537,20.3,6.9,2.0,2.2
Andrew Lang,1995-96,C,2TM,71.0,69.0,33.3,5.0,11.1,0.447,0.0,0.1,0.2,1.8,2.2,0.801,2.2,4.3,6.4,0.9,0.6,1.8,1.7,3.4,11.7,11.9,0.484,18.6,2.3,-3.4,-0.8
Todd Day,1995-96,SG,2TM,79.0,12.0,22.9,3.8,10.3,0.366,1.3,3.8,0.331,2.8,3.6,0.78,0.9,1.9,2.8,1.4,1.0,0.6,1.4,2.8,11.7,13.5,0.489,25.2,1.9,-1.3,0.3
Derrick McKey,1995-96,SF,IND,75.0,75.0,32.5,4.6,9.5,0.486,0.2,0.9,0.25,2.3,2.9,0.769,1.6,3.2,4.8,3.5,1.1,0.6,1.9,3.3,11.7,14.2,0.543,17.9,5.7,1.9,2.4
Pooh Richardson,1995-96,PG,LAC,63.0,61.0,32.0,4.5,10.5,0.423,1.5,3.9,0.384,1.2,1.7,0.743,0.6,2.0,2.5,5.4,1.2,0.2,1.5,2.1,11.7,14.5,0.517,17.8,3.8,0.0,1.0
Sharone Wright,1995-96,C,2TM,57.0,38.0,25.2,4.4,9.0,0.484,0.0,0.1,0.333,2.9,4.5,0.645,2.6,3.6,6.2,0.7,0.5,0.9,1.9,2.9,11.6,15.1,0.53,22.8,1.3,-3.9,-0.7
Tony Dumas,1995-96,SG,DAL,67.0,12.0,19.2,4.1,9.8,0.418,1.1,3.1,0.357,2.3,3.8,0.599,0.9,0.9,1.7,1.5,0.6,0.2,1.1,1.9,11.6,15.2,0.505,27.4,1.6,-1.6,0.1
Kevin Edwards,1995-96,SG,NJN,34.0,33.0,29.6,4.2,11.5,0.364,1.2,3.1,0.404,2.0,2.5,0.81,0.4,1.8,2.2,2.1,1.6,0.2,2.0,2.0,11.6,9.8,0.461,21.5,0.5,-2.1,0.0
Rodney Rogers,1995-96,SF,LAC,67.0,51.0,29.1,4.6,9.6,0.477,0.7,2.3,0.32,1.7,2.7,0.628,1.7,2.6,4.3,2.5,1.1,0.5,2.1,3.2,11.6,13.5,0.537,19.8,2.3,-1.1,0.5
Malik Sealy,1995-96,SF,LAC,62.0,48.0,25.8,4.4,10.6,0.415,0.3,1.6,0.21,2.4,3.0,0.799,1.2,2.6,3.9,1.9,1.4,0.5,1.8,2.4,11.5,13.8,0.484,23.7,1.2,-1.9,0.1
Tracy Moore,1995-96,SG,HOU,8.0,2.0,23.8,3.8,9.5,0.395,1.6,3.8,0.433,2.3,2.4,0.947,1.3,1.5,2.8,0.8,0.3,0.0,1.0,2.0,11.4,12.4,0.539,21.9,0.3,-4.4,-0.1
Charles Oakley,1995-96,PF,NYK,53.0,51.0,33.5,4.0,8.5,0.471,0.1,0.5,0.269,3.3,4.0,0.833,3.1,5.6,8.7,2.6,1.1,0.3,2.0,3.7,11.4,15.1,0.559,16.9,5.6,0.9,1.3
Sherman Douglas,1995-96,PG,2TM,79.0,66.0,29.6,4.4,8.7,0.504,0.5,1.4,0.364,2.0,2.8,0.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3,14.6,0.57,19.0,3.3,-1.1,0.5
P.J. Brown,1995-96,C,NJN,81.0,81.0,36.3,4.4,9.9,0.444,0.0,0.2,0.2,2.5,3.3,0.77,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3,12.6,0.5,15.6,5.3,-0.5,1.1
Popeye Jones,1995-96,PF,DAL,68.0,68.0,34.1,4.8,10.8,0.446,0.2,0.6,0.359,1.5,2.0,0.767,3.8,7.0,10.8,1.9,0.8,0.4,1.6,3.9,11.3,13.4,0.486,16.2,3.7,-2.7,-0.4
Derrick Coleman,1995-96,PF,PHI,11.0,11.0,26.7,4.4,10.7,0.407,0.6,1.9,0.333,1.8,2.9,0.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2,12.0,0.466,24.3,-0.2,-3.5,-0.1
Matt Geiger,1995-96,C,CHH,77.0,50.0,30.5,4.6,8.6,0.536,0.0,0.1,0.375,1.9,2.7,0.727,2.6,5.8,8.4,0.8,0.6,0.8,1.8,3.8,11.2,14.2,0.573,17.2,4.3,-2.9,-0.5
Don MacLean,1995-96,SF,DEN,56.0,5.0,19.8,4.2,9.8,0.426,0.3,0.9,0.286,2.6,3.5,0.732,1.1,2.6,3.7,1.6,0.4,0.1,1.2,1.9,11.2,15.7,0.493,28.3,1.5,-1.3,0.2
Chris Gatling,1995-96,PF,2TM,71.0,2.0,20.1,4.6,8.0,0.575,0.0,0.0,0.0,2.0,2.9,0.671,1.8,4.1,5.9,0.6,0.5,0.6,1.3,3.1,11.1,19.9,0.601,23.4,4.6,0.1,0.7
Mario Elie,1995-96,SF,HOU,45.0,16.0,30.8,4.0,7.9,0.504,0.9,2.8,0.323,2.2,2.6,0.852,1.0,2.4,3.4,3.1,1.0,0.2,1.3,2.1,11.1,14.6,0.612,15.1,3.8,1.3,1.2
Bimbo Coles,1995-96,PG,2TM,81.0,55.0,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.1,2.6,0.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0,12.4,0.513,17.9,5.0,-0.2,1.2
Dikembe Mutombo,1995-96,C,DEN,74.0,74.0,36.7,3.8,7.7,0.499,0.0,0.0,0.0,3.3,4.8,0.695,3.4,8.4,11.8,1.5,0.5,4.5,2.0,3.5,11.0,17.1,0.562,14.4,7.6,2.1,2.8
Chuck Person,1995-96,SF,SAS,80.0,16.0,26.6,3.9,8.8,0.437,2.4,5.8,0.41,0.8,1.3,0.644,1.0,4.2,5.2,1.3,0.6,0.3,1.1,2.5,10.9,13.6,0.581,17.8,5.5,1.5,1.9
Tyus Edney,1995-96,PG,SAC,80.0,60.0,31.0,3.8,9.3,0.412,0.7,1.8,0.368,2.5,3.2,0.782,0.8,1.7,2.5,6.1,1.1,0.0,2.4,2.5,10.8,12.7,0.505,18.5,3.3,-1.8,0.1
Sam Mack,1995-96,SF,HOU,31.0,20.0,28.0,3.9,9.3,0.422,1.7,4.4,0.4,1.3,1.5,0.848,0.6,2.6,3.2,2.5,0.7,0.3,0.9,2.4,10.8,13.1,0.545,17.4,1.9,-1.6,0.1
Å arÅ«nas MarÄiulionis,1995-96,SG,SAC,53.0,0.0,19.6,3.3,7.3,0.452,1.2,3.0,0.408,2.9,3.8,0.775,0.4,1.1,1.5,2.2,1.0,0.1,1.8,2.1,10.8,16.7,0.599,24.2,2.6,1.3,0.9
Sam Mitchell,1995-96,SF,MIN,78.0,42.0,27.5,3.9,7.9,0.49,0.0,0.2,0.056,3.0,3.7,0.814,1.4,3.0,4.3,0.9,0.6,0.3,1.1,2.8,10.8,13.0,0.566,17.2,4.3,-2.2,-0.1
Johnny Newman,1995-96,SG,MIL,82.0,82.0,32.8,3.9,7.9,0.495,0.7,2.0,0.377,2.3,2.8,0.802,0.8,1.6,2.4,1.9,1.1,0.2,1.3,3.1,10.8,11.5,0.592,14.6,4.4,-1.4,0.4
Dee Brown,1995-96,PG,BOS,65.0,23.0,24.5,3.8,9.5,0.399,1.0,3.4,0.309,2.1,2.4,0.854,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7,13.7,0.507,20.5,2.4,-0.5,0.6
Hubert Davis,1995-96,SG,NYK,74.0,14.0,24.0,3.7,7.6,0.486,1.7,3.6,0.476,1.5,1.7,0.868,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7,14.8,0.633,18.0,5.6,1.7,1.7
Aaron McKie,1995-96,SG,POR,81.0,73.0,27.9,4.2,8.9,0.467,0.5,1.4,0.325,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7,13.4,0.534,18.3,5.3,0.4,1.4
Wayman Tisdale,1995-96,PF,PHO,63.0,6.0,18.3,4.4,9.0,0.495,0.0,0.0,,1.8,2.4,0.765,0.9,2.5,3.4,0.9,0.2,0.6,1.0,3.0,10.7,16.4,0.534,26.8,2.0,-2.6,-0.2
Eric Williams,1995-96,SF,BOS,64.0,6.0,23.0,3.8,8.5,0.441,0.0,0.2,0.3,3.1,4.7,0.671,1.4,2.0,3.4,1.1,0.9,0.2,1.4,2.3,10.7,13.3,0.506,22.4,1.6,-2.9,-0.3
Kevin Willis,1995-96,PF,2TM,75.0,60.0,28.5,4.3,9.5,0.456,0.0,0.1,0.111,1.9,2.7,0.708,2.8,5.7,8.5,0.7,0.4,0.5,2.1,3.4,10.6,11.7,0.496,20.1,2.2,-4.8,-1.5
Dan Majerle,1995-96,SF,CLE,82.0,15.0,28.9,3.7,9.1,0.405,1.8,5.0,0.353,1.5,2.1,0.71,0.9,2.9,3.7,2.6,1.0,0.4,1.1,1.6,10.6,15.1,0.53,19.5,5.5,1.9,2.3
LaPhonso Ellis,1995-96,SF,DEN,45.0,28.0,28.2,4.2,9.6,0.438,0.1,0.5,0.182,2.0,3.3,0.601,2.1,5.1,7.2,1.6,0.8,0.7,1.8,3.6,10.5,12.1,0.474,20.4,1.0,-3.1,-0.3
Chris Morris,1995-96,SG,UTA,66.0,33.0,21.6,4.0,9.2,0.437,1.0,3.0,0.32,1.5,1.9,0.772,1.5,2.0,3.5,1.2,1.0,0.3,1.1,2.1,10.5,15.8,0.522,23.6,3.3,0.8,1.0
Kevin Garnett,1995-96,SF,MIN,80.0,43.0,28.7,4.5,9.2,0.491,0.1,0.4,0.286,1.3,1.9,0.705,2.2,4.1,6.3,1.8,1.1,1.6,1.4,2.4,10.4,15.8,0.522,17.6,4.4,1.0,1.7
Dale Davis,1995-96,PF,IND,78.0,77.0,33.6,4.3,7.7,0.558,0.0,0.0,,1.7,3.7,0.467,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3,14.3,0.553,14.8,6.2,0.4,1.5
Byron Scott,1995-96,SG,VAN,80.0,0.0,23.7,3.4,8.5,0.401,0.9,2.8,0.335,2.5,3.0,0.835,0.5,1.9,2.4,1.5,0.8,0.3,1.3,1.6,10.2,13.0,0.523,21.3,2.3,-1.3,0.3
Brent Barry,1995-96,SG,LAC,79.0,44.0,24.0,3.6,7.6,0.474,1.6,3.7,0.416,1.4,1.7,0.81,0.5,1.6,2.1,2.9,1.2,0.3,1.5,2.5,10.1,15.9,0.609,18.3,4.9,2.2,2.0
Rasheed Wallace,1995-96,PF,WSB,65.0,51.0,27.5,4.2,8.7,0.487,0.4,1.3,0.329,1.2,1.8,0.65,1.4,3.2,4.7,1.3,0.6,0.8,1.6,3.2,10.1,11.8,0.53,18.0,2.3,-1.4,0.3
Tony Massenburg,1995-96,PF,2TM,54.0,28.0,27.1,4.0,8.0,0.495,0.0,0.1,0.0,2.1,2.9,0.707,2.4,4.2,6.5,0.6,0.5,0.4,1.4,2.6,10.0,13.0,0.538,17.4,1.7,-4.0,-0.7
Mark Jackson,1995-96,PG,IND,81.0,81.0,32.6,3.7,7.7,0.473,0.8,1.8,0.43,1.9,2.4,0.785,0.8,3.0,3.8,7.8,1.2,0.1,2.5,1.9,10.0,15.9,0.568,15.8,7.2,2.7,3.1
Brent Price,1995-96,PG,WSB,81.0,50.0,25.2,3.1,6.6,0.472,1.7,3.7,0.462,2.1,2.4,0.874,0.5,2.3,2.8,5.1,1.0,0.0,1.9,2.3,10.0,17.5,0.655,16.9,7.4,3.0,2.6
Jalen Rose,1995-96,SG,DEN,80.0,37.0,26.7,3.6,7.6,0.48,0.4,1.4,0.296,2.4,3.5,0.69,0.6,2.7,3.3,6.2,0.7,0.5,2.9,2.9,10.0,14.3,0.553,20.1,2.9,-0.6,0.7
Willie Anderson,1995-96,SG,2TM,76.0,44.0,27.1,3.8,8.7,0.436,0.4,1.6,0.283,1.7,2.1,0.81,0.6,2.6,3.2,2.6,1.0,0.8,1.9,3.0,9.8,11.3,0.507,18.9,1.4,-2.2,-0.1
Anthony Peeler,1995-96,SG,LAL,73.0,12.0,22.0,3.7,8.2,0.452,1.4,3.5,0.413,0.8,1.2,0.709,0.6,1.3,1.9,1.6,0.8,0.1,0.8,1.9,9.7,14.1,0.555,19.4,3.7,0.1,0.9
Ricky Pierce,1995-96,SG,IND,76.0,2.0,18.5,3.5,7.8,0.447,0.5,1.4,0.337,2.3,2.7,0.849,0.5,1.3,1.8,1.3,0.8,0.1,1.2,2.5,9.7,14.8,0.542,25.3,3.1,-0.6,0.5
Greg Minor,1995-96,SG,BOS,78.0,47.0,22.6,4.1,8.2,0.5,0.1,0.3,0.259,1.3,1.7,0.762,1.2,2.1,3.3,1.9,0.5,0.1,1.0,2.1,9.6,14.0,0.535,18.9,3.0,-1.6,0.2
Tim Legler,1995-96,SG,WSB,77.0,0.0,23.1,3.0,6.0,0.507,1.7,3.2,0.522,1.7,2.0,0.863,0.4,1.4,1.8,1.8,0.6,0.2,0.6,1.8,9.4,15.9,0.688,14.4,6.8,3.2,2.3
Terry Mills,1995-96,PF,DET,82.0,5.0,20.2,3.5,8.2,0.419,1.0,2.5,0.396,1.5,1.9,0.771,1.3,3.0,4.3,1.2,0.5,0.2,1.2,2.4,9.4,15.2,0.517,24.3,3.7,0.0,0.8
Terry Porter,1995-96,PG,MIN,82.0,40.0,25.3,3.3,7.4,0.442,0.9,2.8,0.314,2.0,2.5,0.785,0.4,2.1,2.6,5.5,1.1,0.2,2.1,1.9,9.4,15.4,0.552,18.7,3.7,0.4,1.2
Harvey Grant,1995-96,PF,POR,76.0,75.0,31.5,4.1,8.9,0.462,0.3,0.9,0.313,0.8,1.4,0.545,1.5,3.2,4.8,1.5,0.8,0.6,1.1,2.3,9.3,10.4,0.487,14.8,4.0,-0.9,0.6
Alvin Robertson,1995-96,SG,TOR,77.0,69.0,32.2,3.7,7.9,0.47,0.5,2.0,0.272,1.4,2.1,0.677,1.4,3.0,4.4,4.2,2.2,0.5,2.4,3.5,9.3,12.7,0.531,15.3,2.8,-0.7,0.8
Kenny Gattison,1995-96,PF,VAN,25.0,14.0,22.8,3.6,7.6,0.479,0.0,0.0,,1.9,3.1,0.603,1.4,3.2,4.6,0.6,0.4,0.4,1.6,3.0,9.2,10.7,0.51,21.2,0.1,-5.5,-0.5
Luc Longley,1995-96,C,CHI,62.0,62.0,26.5,3.9,8.1,0.482,0.0,0.0,,1.3,1.7,0.777,1.7,3.5,5.1,1.9,0.4,1.4,1.8,3.6,9.1,11.9,0.515,17.8,3.5,-1.6,0.2
Kurt Thomas,1995-96,PF,MIA,74.0,42.0,22.4,3.7,7.4,0.501,0.0,0.0,0.0,1.6,2.4,0.663,1.6,4.3,5.9,0.6,0.6,0.5,1.3,3.7,9.0,13.5,0.533,19.9,3.8,-1.8,0.1
Jayson Williams,1995-96,PF,NJN,80.0,6.0,23.2,3.5,8.3,0.423,0.0,0.1,0.286,2.0,3.4,0.592,4.3,5.8,10.0,0.6,0.4,0.7,1.3,3.0,9.0,16.4,0.462,20.8,3.8,-3.1,-0.5
Eric Murdock,1995-96,PG,2TM,73.0,14.0,22.9,3.3,8.0,0.416,0.6,2.0,0.31,1.6,2.0,0.797,0.4,2.0,2.3,4.5,1.8,0.1,1.8,1.9,8.9,16.2,0.498,21.3,2.5,1.2,1.3
Ken Norman,1995-96,SF,ATL,34.0,28.0,22.6,3.7,8.0,0.465,1.0,2.5,0.393,0.5,1.4,0.354,1.2,2.7,3.9,1.9,0.4,0.5,1.4,2.0,8.9,13.4,0.517,19.9,1.1,-1.0,0.2
Benoit Benjamin,1995-96,C,2TM,83.0,71.0,22.8,3.5,7.1,0.498,0.0,0.0,0.0,1.7,2.3,0.722,1.7,4.8,6.5,0.8,0.5,1.0,1.7,2.7,8.8,14.4,0.539,19.8,2.3,-2.6,-0.3
Antonio Davis,1995-96,PF,IND,82.0,14.0,25.5,2.9,5.9,0.49,0.0,0.0,0.5,3.0,4.2,0.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8,13.9,0.567,15.8,6.0,-1.1,0.5
Chucky Brown,1995-96,PF,HOU,82.0,82.0,24.6,3.7,6.8,0.541,0.0,0.1,0.125,1.3,1.8,0.693,1.6,3.7,5.4,1.1,0.6,0.5,1.1,2.0,8.6,13.7,0.568,15.9,4.2,-1.6,0.2
Mark Bryant,1995-96,PF,HOU,71.0,9.0,22.4,3.4,6.3,0.543,0.0,0.0,0.0,1.8,2.5,0.718,1.8,3.1,4.9,0.7,0.4,0.3,1.2,3.3,8.6,13.1,0.583,17.3,3.6,-3.7,-0.7
Ledell Eackles,1995-96,SG,WSB,55.0,26.0,22.5,2.9,6.9,0.427,1.0,2.3,0.422,1.8,2.1,0.831,0.8,1.9,2.7,1.6,0.5,0.1,1.0,1.5,8.6,12.5,0.553,17.6,2.4,-0.7,0.4
Elliot Perry,1995-96,PG,PHO,81.0,26.0,20.6,3.2,6.8,0.475,0.3,0.7,0.407,1.9,2.4,0.778,0.4,1.3,1.7,4.4,1.1,0.1,1.8,1.7,8.6,16.2,0.549,20.8,3.1,-0.2,0.8
Craig Ehlo,1995-96,SG,ATL,79.0,8.0,22.3,3.2,7.5,0.428,1.0,2.8,0.371,1.0,1.3,0.786,0.8,2.4,3.2,1.7,1.1,0.1,1.3,1.7,8.5,13.7,0.526,18.9,3.3,0.2,1.0
Lindsey Hunter,1995-96,PG,DET,80.0,48.0,26.7,3.0,7.9,0.381,1.5,3.6,0.405,1.1,1.5,0.7,0.6,1.9,2.4,2.4,1.1,0.2,1.0,2.3,8.5,11.2,0.499,17.0,3.9,0.3,1.2
James Robinson,1995-96,PG,POR,76.0,5.0,21.4,3.0,7.6,0.399,1.3,3.7,0.359,1.2,1.8,0.659,0.6,1.5,2.1,2.0,0.4,0.2,1.5,1.9,8.5,10.6,0.512,20.0,2.3,-1.4,0.3
Kenny Smith,1995-96,PG,HOU,68.0,56.0,23.8,3.0,6.8,0.433,1.3,3.5,0.382,1.3,1.6,0.821,0.3,1.1,1.4,3.6,0.7,0.0,1.5,1.7,8.5,12.5,0.568,17.0,2.9,-1.6,0.2
Vincent Askew,1995-96,SG,SEA,69.0,2.0,25.0,3.1,6.3,0.493,0.4,1.2,0.337,1.8,2.3,0.764,0.9,2.2,3.2,2.4,0.7,0.2,1.4,2.6,8.4,11.9,0.574,15.6,4.3,-0.1,0.8
Steve Kerr,1995-96,PG,CHI,82.0,0.0,23.4,3.0,5.9,0.506,1.5,2.9,0.515,1.0,1.0,0.929,0.3,1.0,1.3,2.3,0.8,0.0,0.5,1.3,8.4,15.2,0.663,12.9,8.3,3.4,2.6
Lamond Murray,1995-96,SF,LAC,77.0,32.0,23.6,3.3,7.5,0.447,0.5,1.5,0.319,1.3,1.7,0.75,1.2,2.0,3.2,1.1,0.8,0.3,1.4,2.0,8.4,11.1,0.513,18.2,1.2,-2.4,-0.2
Charles Smith,1995-96,PF,2TM,73.0,34.0,23.5,3.3,7.9,0.422,0.0,0.2,0.133,1.6,2.2,0.73,1.8,3.1,5.0,0.9,0.7,1.1,1.5,3.1,8.3,11.3,0.469,20.2,1.9,-3.4,-0.6
David Benoit,1995-96,SF,UTA,81.0,63.0,24.2,3.1,7.2,0.439,0.8,2.4,0.333,1.1,1.4,0.777,1.1,3.6,4.7,1.0,0.5,0.6,0.9,2.0,8.2,12.2,0.524,16.4,3.9,-0.2,0.9
Terry Cummings,1995-96,PF,MIL,81.0,13.0,21.9,3.3,7.2,0.462,0.0,0.1,0.143,1.3,2.0,0.65,2.0,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8.0,13.9,0.493,18.6,3.0,-2.3,-0.1
Sean Higgins,1995-96,SF,PHI,44.0,4.0,20.8,3.0,7.3,0.415,1.1,2.9,0.372,0.8,0.8,0.946,0.5,1.6,2.1,1.3,0.5,0.3,1.1,2.0,8.0,10.4,0.517,18.9,0.3,-3.6,-0.4
Mark Price,1995-96,PG,WSB,7.0,1.0,18.1,2.6,8.6,0.3,1.4,4.3,0.333,1.4,1.4,1.0,0.1,0.9,1.0,2.6,0.9,0.0,1.4,1.0,8.0,10.3,0.435,26.2,0.0,-2.5,0.0
Lucious Harris,1995-96,SG,DAL,61.0,1.0,16.7,3.0,6.5,0.461,0.8,2.0,0.376,1.1,1.4,0.782,0.7,1.3,2.0,1.3,0.6,0.0,0.8,0.9,7.9,15.5,0.553,19.7,2.1,0.2,0.6
Chris King,1995-96,SF,VAN,80.0,66.0,24.1,3.1,7.3,0.427,0.6,1.4,0.389,1.1,1.7,0.662,1.3,2.3,3.6,1.3,0.9,0.4,1.3,2.0,7.9,10.8,0.492,17.7,1.1,-2.5,-0.2
Tyrone Hill,1995-96,PF,CLE,44.0,2.0,21.1,3.0,5.8,0.512,0.0,0.0,,1.8,3.1,0.6,2.1,3.4,5.5,0.8,0.7,0.5,1.5,3.3,7.8,14.6,0.544,20.5,1.9,-4.3,-0.5
Vern Fleming,1995-96,PG,NJN,77.0,3.0,22.7,2.9,6.8,0.433,0.0,0.4,0.107,1.7,2.3,0.751,0.6,1.6,2.2,3.3,0.5,0.1,1.6,1.5,7.7,11.3,0.49,18.1,1.6,-2.9,-0.4
Eddie Johnson,1995-96,SF,IND,62.0,1.0,16.2,2.9,7.0,0.413,0.7,2.1,0.352,1.1,1.3,0.886,0.7,1.7,2.5,1.1,0.3,0.1,0.9,1.7,7.7,13.1,0.505,24.1,1.6,-1.2,0.2
Carlos Rogers,1995-96,PF,TOR,56.0,18.0,18.6,3.2,6.1,0.517,0.1,0.4,0.143,1.3,2.3,0.546,1.4,1.6,3.0,0.6,0.4,0.9,1.1,1.6,7.7,13.9,0.536,19.5,0.9,-2.5,-0.1
Å½an Tabak,1995-96,C,TOR,67.0,18.0,19.9,3.4,6.2,0.543,0.0,0.0,0.0,1.0,1.7,0.561,1.7,3.0,4.8,0.9,0.4,0.5,1.5,3.0,7.7,12.4,0.554,18.7,1.1,-4.6,-0.9
Doug Christie,1995-96,SF,2TM,55.0,17.0,18.8,2.7,6.1,0.445,0.8,1.9,0.434,1.3,1.7,0.742,0.6,2.2,2.8,2.1,1.3,0.3,1.7,2.6,7.5,14.0,0.549,20.4,1.4,-0.8,0.3
Acie Earl,1995-96,C,TOR,42.0,7.0,15.6,2.8,6.6,0.424,0.0,0.1,0.0,2.0,2.7,0.719,1.2,1.9,3.1,0.6,0.4,0.9,1.2,1.7,7.5,14.1,0.484,25.2,0.3,-5.1,-0.5
A.C. Green,1995-96,SF,PHO,82.0,36.0,25.8,2.6,5.4,0.484,0.2,0.6,0.269,2.0,2.9,0.709,2.0,4.7,6.8,0.9,0.5,0.3,1.0,1.7,7.5,12.9,0.558,13.2,4.4,-1.3,0.4
Gary Trent,1995-96,PF,POR,69.0,10.0,17.7,3.2,6.2,0.513,0.0,0.1,0.0,1.1,2.0,0.553,1.2,2.2,3.4,0.7,0.4,0.2,1.3,1.7,7.5,12.4,0.527,21.0,1.7,-2.9,-0.3
Ron Harper,1995-96,PG,CHI,80.0,80.0,23.6,2.9,6.3,0.467,0.4,1.3,0.269,1.2,1.7,0.705,0.9,1.7,2.7,2.6,1.3,0.4,0.9,1.7,7.4,14.4,0.528,14.9,6.3,2.6,2.2
Antoine Carr,1995-96,SF,UTA,80.0,0.0,19.2,2.9,6.4,0.457,0.0,0.0,0.0,1.4,1.8,0.792,0.9,1.6,2.5,0.9,0.4,0.8,1.0,3.2,7.3,10.6,0.506,19.5,2.1,-3.5,-0.6
Sedale Threatt,1995-96,PG,LAL,82.0,8.0,20.6,2.9,6.4,0.458,0.7,2.1,0.355,0.7,0.9,0.761,0.2,0.9,1.2,3.3,0.8,0.1,0.9,2.2,7.3,13.2,0.535,16.8,3.7,-0.7,0.6
Buck Williams,1995-96,PF,POR,70.0,10.0,23.9,2.7,5.5,0.5,0.0,0.0,0.667,1.8,2.7,0.668,2.3,3.5,5.8,0.6,0.6,0.7,1.3,2.7,7.3,12.3,0.548,14.6,3.9,-1.4,0.3
Hot Rod Williams,1995-96,C,PHO,62.0,58.0,26.6,2.9,6.4,0.453,0.0,0.0,0.0,1.5,2.1,0.731,2.1,3.9,6.0,1.0,0.7,1.5,1.0,2.7,7.3,12.4,0.501,13.9,2.8,-1.6,0.2
Eric Montross,1995-96,C,BOS,61.0,59.0,23.5,3.2,5.7,0.566,0.0,0.0,,0.8,2.2,0.376,2.0,3.8,5.8,0.7,0.3,0.5,1.4,3.0,7.2,10.6,0.546,14.7,1.3,-4.0,-0.7
Spud Webb,1995-96,PG,2TM,77.0,21.0,19.0,2.4,5.6,0.433,0.6,1.7,0.364,1.6,1.9,0.862,0.3,1.0,1.3,3.8,0.7,0.1,1.4,1.4,7.1,14.8,0.551,18.4,3.0,-0.3,0.6
Chris Whitney,1995-96,PG,WSB,21.0,0.0,16.0,2.1,4.7,0.455,0.9,2.1,0.432,2.0,2.1,0.932,0.1,1.5,1.6,2.4,0.9,0.0,1.1,2.2,7.1,17.1,0.634,18.9,1.3,2.4,0.4
Darrick Martin,1995-96,PG,2TM,59.0,16.0,19.5,2.5,6.1,0.406,0.3,1.2,0.29,1.7,2.0,0.842,0.3,1.1,1.4,3.7,0.9,0.1,1.8,2.1,7.0,11.7,0.5,20.3,0.5,-3.1,-0.3
Stanley Roberts,1995-96,C,LAC,51.0,7.0,15.6,2.8,6.0,0.464,0.0,0.0,,1.5,2.6,0.556,0.8,2.4,3.2,0.8,0.3,0.8,0.9,3.0,7.0,12.8,0.491,23.0,0.7,-4.8,-0.6
Eldridge Recasner,1995-96,SG,HOU,63.0,27.0,20.2,2.4,5.7,0.415,1.3,3.0,0.424,0.9,1.0,0.864,0.5,1.8,2.3,2.7,0.4,0.1,1.0,1.8,6.9,12.3,0.562,15.8,2.6,-0.7,0.4
