Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Nerlens Noel,2021-22,C,NYK,25.0,11.0,22.5,1.3,2.4,0.533,0.0,0.1,0.0,0.8,1.2,0.7,1.9,3.7,5.6,0.9,1.2,1.2,0.8,2.7,3.4,11.8,0.581,7.3,1.5,0.3,0.3
Paul Watson,2021-22,SF,OKC,9.0,3.0,17.3,1.3,3.9,0.343,0.7,2.9,0.231,0.1,0.2,0.5,0.3,2.7,3.0,0.9,0.3,0.3,0.4,1.1,3.4,5.7,0.432,11.0,0.0,-5.4,-0.1
Juancho HernangÃ³mez,2021-22,PF,3TM,40.0,9.0,11.1,1.1,2.7,0.415,0.6,1.7,0.348,0.5,0.9,0.559,0.7,1.8,2.5,0.5,0.4,0.3,0.4,0.6,3.3,11.5,0.542,13.4,0.9,-0.6,0.2
Semi Ojeleye,2021-22,PF,2TM,30.0,0.0,13.5,1.0,3.3,0.303,0.5,1.7,0.3,0.8,1.0,0.793,0.9,1.6,2.5,0.3,0.2,0.2,0.3,1.0,3.3,6.7,0.438,12.8,0.2,-5.7,-0.4
Tremont Waters,2021-22,PG,2TM,3.0,0.0,16.7,1.3,4.7,0.286,0.7,3.0,0.222,0.0,0.0,,0.0,1.3,1.3,2.3,1.7,0.0,1.3,1.3,3.3,5.4,0.357,15.5,0.0,-7.7,-0.1
Tim Frazier,2021-22,PG,2TM,12.0,3.0,17.3,1.2,3.8,0.311,0.5,1.4,0.353,0.4,0.8,0.556,0.4,1.2,1.6,2.8,0.3,0.1,1.3,2.3,3.3,3.3,0.398,13.3,-0.2,-8.6,-0.3
Sterling Brown,2021-22,SG,DAL,49.0,3.0,12.8,1.2,3.2,0.381,0.6,1.9,0.304,0.3,0.3,0.933,0.5,2.5,3.0,0.7,0.3,0.1,0.5,1.1,3.3,8.4,0.495,13.2,0.8,-2.9,-0.1
Trent Forrest,2021-22,PG,UTA,60.0,6.0,12.8,1.3,2.6,0.49,0.1,0.5,0.185,0.6,0.8,0.792,0.4,1.3,1.7,1.8,0.5,0.1,0.8,0.7,3.3,10.9,0.554,12.8,1.3,-1.0,0.2
Gabriel Lundberg,2021-22,SG,PHO,4.0,0.0,11.0,1.3,4.8,0.263,0.8,2.0,0.375,0.0,0.0,,0.5,1.3,1.8,2.8,0.8,0.0,0.8,1.8,3.3,7.7,0.342,21.5,0.0,-4.8,0.0
Killian Tillie,2021-22,C,MEM,36.0,3.0,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,7.6,0.452,12.8,0.6,-2.7,-0.1
Dalano Banton,2021-22,PG,TOR,64.0,1.0,10.9,1.3,3.2,0.411,0.2,0.8,0.255,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,10.0,0.463,16.9,0.4,-3.1,-0.2
Daishen Nix,2021-22,SG,HOU,24.0,0.0,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.7,1.3,0.533,0.3,1.1,1.4,1.7,0.6,0.0,1.1,0.9,3.2,8.1,0.48,17.3,-0.2,-6.4,-0.3
Jahmi'us Ramsey,2021-22,SG,SAC,19.0,0.0,7.1,1.3,3.1,0.414,0.3,0.9,0.278,0.4,0.7,0.5,0.2,0.5,0.7,0.4,0.1,0.1,0.3,0.5,3.2,7.9,0.468,22.2,-0.1,-6.9,-0.2
Justin Robinson,2021-22,PG,3TM,25.0,0.0,12.2,1.1,3.7,0.301,0.7,2.4,0.295,0.2,0.3,0.5,0.2,0.7,0.8,1.3,0.4,0.0,0.7,1.1,3.1,3.6,0.404,16.0,-0.3,-7.6,-0.4
Kevin Knox,2021-22,SF,2TM,30.0,0.0,7.4,1.0,2.8,0.365,0.5,1.8,0.278,0.5,0.7,0.727,0.5,1.0,1.5,0.3,0.1,0.1,0.2,0.6,3.1,10.9,0.491,20.0,0.2,-4.1,-0.1
Rodney Hood,2021-22,SF,2TM,52.0,0.0,13.6,1.1,3.0,0.369,0.6,1.8,0.33,0.3,0.4,0.895,0.3,1.2,1.5,0.7,0.3,0.1,0.2,0.6,3.1,7.2,0.493,10.7,0.7,-3.3,-0.2
Keljin Blevins,2021-22,SF,POR,31.0,1.0,11.3,1.1,3.6,0.306,0.7,2.3,0.292,0.2,0.4,0.545,0.5,0.9,1.5,0.6,0.4,0.0,0.5,0.9,3.1,4.8,0.41,16.5,-0.5,-8.5,-0.6
Devontae Cacok,2021-22,PF,SAS,15.0,0.0,8.1,1.4,2.1,0.677,0.0,0.0,,0.3,0.5,0.571,0.5,2.3,2.8,0.4,0.5,0.5,0.2,1.1,3.1,20.2,0.675,12.9,0.5,4.2,0.2
Paul Reed,2021-22,C,PHI,38.0,2.0,7.9,1.4,2.5,0.563,0.1,0.2,0.25,0.2,0.4,0.429,1.2,1.3,2.4,0.4,0.9,0.4,0.3,1.5,3.1,21.4,0.568,16.7,1.3,2.1,0.3
Javonte Smart,2021-22,PG,2TM,17.0,1.0,11.8,1.1,3.5,0.317,0.5,1.6,0.296,0.3,0.4,0.833,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3.0,5.1,0.407,15.9,-0.2,-6.6,-0.2
Paris Bass,2021-22,SF,PHO,2.0,0.0,3.5,1.0,3.0,0.333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,1.0,3.0,13.9,0.436,54.6,0.0,-12.4,0.0
Charles Bassey,2021-22,C,PHI,23.0,0.0,7.3,1.3,2.0,0.638,0.0,0.2,0.0,0.4,0.5,0.75,1.0,1.7,2.7,0.3,0.2,0.7,0.3,1.4,3.0,21.5,0.66,16.1,0.8,1.7,0.2
Tony Bradley,2021-22,C,CHI,55.0,7.0,10.0,1.3,2.2,0.585,0.0,0.0,,0.3,0.5,0.655,1.2,2.2,3.4,0.5,0.2,0.6,0.6,1.1,3.0,14.9,0.6,13.6,1.3,-1.8,0.0
Daniel Oturu,2021-22,C,TOR,3.0,0.0,9.0,1.0,2.0,0.5,0.0,0.3,0.0,1.0,1.7,0.6,0.3,1.3,1.7,0.0,0.0,0.7,0.0,0.3,3.0,13.4,0.549,13.0,0.1,-5.2,0.0
Elfrid Payton,2021-22,PG,PHO,50.0,1.0,11.0,1.3,3.5,0.383,0.1,0.4,0.222,0.2,0.6,0.375,0.4,1.3,1.8,2.0,0.5,0.1,0.9,0.8,3.0,7.9,0.397,18.5,-0.2,-3.5,-0.2
Neemias Queta,2021-22,C,SAC,15.0,0.0,8.0,1.1,2.5,0.447,0.0,0.0,,0.7,1.1,0.647,0.9,1.1,2.1,0.4,0.1,0.5,0.4,1.2,3.0,12.7,0.495,18.4,0.1,-5.1,-0.1
Nick Richards,2021-22,C,CHO,50.0,5.0,7.3,1.2,1.8,0.667,0.0,0.0,,0.6,0.9,0.698,0.7,1.0,1.7,0.3,0.2,0.4,0.5,1.0,3.0,15.9,0.689,15.4,1.0,-2.8,-0.1
Matt Ryan,2021-22,SF,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.5,0.3,44.0,0.0,-13.7,0.0
Tre Scott,2021-22,SF,CLE,2.0,0.0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0,20.4,0.5,24.1,0.0,-3.0,0.0
Bruno Fernando,2021-22,C,2TM,30.0,0.0,5.1,1.2,1.8,0.655,0.0,0.1,0.5,0.5,0.8,0.625,0.6,1.2,1.8,0.2,0.0,0.4,0.5,0.8,2.9,21.2,0.671,22.4,0.4,-0.1,0.1
Vernon Carey Jr.,2021-22,C,2TM,7.0,1.0,6.3,1.0,1.9,0.538,0.0,0.0,,0.9,1.9,0.462,1.1,0.6,1.7,0.0,0.3,0.1,0.4,0.6,2.9,15.8,0.534,21.6,0.1,-7.5,-0.1
Skylar Mays,2021-22,SG,ATL,28.0,5.0,7.9,1.1,2.3,0.5,0.3,0.9,0.32,0.3,0.3,0.889,0.2,0.7,0.9,0.6,0.3,0.0,0.4,0.3,2.9,11.7,0.589,15.5,0.3,-2.0,0.0
Denzel Valentine,2021-22,SG,2TM,24.0,0.0,9.3,1.0,2.8,0.379,0.8,2.0,0.404,0.0,0.0,,0.4,1.4,1.8,0.5,0.3,0.0,0.5,0.8,2.9,8.1,0.523,15.5,0.2,-2.7,0.0
Tyler Johnson,2021-22,PG,2TM,6.0,0.0,15.2,1.0,3.3,0.3,0.8,2.2,0.385,0.0,0.0,,0.5,1.5,2.0,1.2,0.5,0.5,0.3,1.2,2.8,7.1,0.425,10.5,0.1,-3.0,0.0
Aleem Ford,2021-22,SF,ORL,5.0,0.0,14.8,1.2,4.0,0.3,0.4,3.0,0.133,0.0,0.0,,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8,0.5,0.35,14.0,-0.2,-11.4,-0.2
Tyrone Wallace,2021-22,SG,NOP,6.0,0.0,12.5,1.2,3.3,0.35,0.3,1.3,0.25,0.2,0.8,0.2,0.0,1.3,1.3,0.2,0.5,0.2,0.3,1.2,2.8,2.5,0.383,13.9,-0.1,-8.2,-0.1
Gary Clark,2021-22,PF,NOP,38.0,1.0,9.9,0.9,2.3,0.375,0.7,1.8,0.4,0.2,0.3,0.7,0.6,1.8,2.4,0.5,0.3,0.2,0.3,0.5,2.7,11.4,0.547,11.6,0.7,0.1,0.2
Josh Okogie,2021-22,SG,MIN,49.0,6.0,10.5,0.9,2.1,0.404,0.3,1.0,0.298,0.7,1.0,0.686,0.6,0.8,1.4,0.5,0.5,0.2,0.5,1.1,2.7,9.0,0.526,12.1,0.7,-2.7,-0.1
Jay Scrubb,2021-22,SG,LAC,18.0,0.0,6.7,1.0,2.6,0.391,0.3,1.2,0.286,0.4,0.6,0.7,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7,9.3,0.486,20.8,0.0,-4.8,-0.1
Quinndary Weatherspoon,2021-22,SG,GSW,11.0,0.0,6.6,1.1,1.9,0.571,0.1,0.5,0.2,0.5,0.5,1.0,0.2,1.1,1.3,0.5,0.1,0.1,0.3,1.4,2.7,12.0,0.647,15.7,0.2,-4.4,0.0
Chris Silva,2021-22,PF,2TM,10.0,0.0,9.1,0.8,1.5,0.533,0.0,0.0,,1.0,1.2,0.833,1.3,2.3,3.6,0.7,0.0,0.1,0.8,2.0,2.6,11.6,0.641,13.8,0.3,-4.9,-0.1
Gabriel Deck,2021-22,PF,OKC,7.0,0.0,8.0,1.1,2.0,0.571,0.3,0.6,0.5,0.0,0.0,,0.1,0.7,0.9,0.7,0.1,0.0,0.3,0.3,2.6,11.5,0.643,12.3,0.1,-2.5,0.0
Devon Dotson,2021-22,PG,CHI,11.0,0.0,7.7,1.0,2.1,0.478,0.2,0.8,0.222,0.5,0.8,0.556,0.1,0.7,0.8,1.4,0.1,0.0,0.5,1.0,2.6,9.8,0.538,16.6,0.1,-4.9,-0.1
Juwan Morgan,2021-22,PF,2TM,2.0,0.0,15.5,1.0,1.5,0.667,0.5,1.0,0.5,0.0,0.0,,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.5,2.5,8.3,0.833,4.1,0.1,-7.1,0.0
Udonis Haslem,2021-22,C,MIA,13.0,0.0,6.4,1.1,2.4,0.452,0.1,0.3,0.25,0.2,0.2,1.0,0.3,1.6,1.9,0.3,0.1,0.1,0.4,1.2,2.5,8.6,0.495,20.0,0.1,-7.1,-0.1
Sam Hauser,2021-22,SF,BOS,26.0,0.0,6.1,0.9,1.9,0.46,0.7,1.7,0.432,0.0,0.0,,0.2,0.9,1.1,0.4,0.0,0.1,0.1,0.3,2.5,14.8,0.65,14.5,0.6,2.3,0.2
Theo Pinson,2021-22,SF,DAL,19.0,0.0,7.8,0.7,2.1,0.359,0.5,1.6,0.333,0.5,0.5,1.0,0.1,1.0,1.1,0.9,0.3,0.1,0.3,0.6,2.5,11.9,0.553,14.7,0.4,-0.5,0.1
Bol Bol,2021-22,PF,DEN,14.0,0.0,5.8,1.1,1.9,0.556,0.1,0.3,0.25,0.1,0.4,0.4,0.3,1.1,1.4,0.4,0.1,0.1,0.3,0.3,2.4,13.5,0.565,18.0,0.1,-1.0,0.0
Jalen Johnson,2021-22,PF,ATL,22.0,0.0,5.5,1.0,1.9,0.537,0.1,0.6,0.231,0.2,0.3,0.714,0.1,1.1,1.2,0.1,0.1,0.1,0.4,0.4,2.4,11.3,0.59,19.3,0.0,-4.9,-0.1
Jake Layman,2021-22,SF,MIN,34.0,1.0,6.8,0.9,2.1,0.411,0.2,1.0,0.229,0.4,0.5,0.722,0.2,0.9,1.1,0.3,0.2,0.1,0.3,0.4,2.4,9.0,0.5,16.4,0.1,-3.9,-0.1
Abdel Nader,2021-22,SF,PHO,14.0,0.0,10.4,0.9,2.5,0.343,0.3,1.0,0.286,0.4,0.7,0.6,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.4,2.4,4.9,0.431,15.0,0.0,-4.9,-0.1
Ish Wainright,2021-22,PF,PHO,45.0,0.0,8.0,0.9,2.3,0.394,0.4,1.3,0.322,0.2,0.3,0.583,0.6,0.6,1.2,0.3,0.4,0.1,0.3,1.1,2.4,9.4,0.494,14.7,0.6,-2.0,0.0
Nik Stauskas,2021-22,SG,2TM,8.0,0.0,4.9,0.6,1.8,0.357,0.5,1.3,0.4,0.5,0.8,0.667,0.1,0.3,0.4,0.3,0.0,0.0,0.1,0.1,2.3,10.5,0.541,20.0,0.1,-3.6,0.0
Justin Champagnie,2021-22,SF,TOR,36.0,0.0,7.8,0.9,1.9,0.463,0.3,0.8,0.357,0.3,0.3,1.0,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3,13.6,0.571,12.0,0.8,-2.0,0.0
Freddie Gillespie,2021-22,PF,ORL,9.0,2.0,13.2,1.0,2.4,0.409,0.0,0.1,0.0,0.3,0.8,0.429,1.4,2.6,4.0,0.6,0.3,1.0,0.6,2.0,2.3,9.5,0.419,10.9,0.1,-4.6,-0.1
Haywood Highsmith,2021-22,SF,MIA,19.0,1.0,8.6,0.8,2.4,0.348,0.5,1.5,0.321,0.1,0.3,0.4,0.5,0.8,1.4,0.3,0.1,0.2,0.2,0.7,2.3,7.0,0.446,14.0,0.1,-4.6,-0.1
Miles McBride,2021-22,PG,NYK,40.0,2.0,9.3,0.8,2.7,0.296,0.4,1.7,0.25,0.2,0.3,0.667,0.1,1.0,1.1,1.0,0.4,0.0,0.1,1.1,2.2,6.1,0.393,13.9,0.2,-4.5,-0.2
Jericho Sims,2021-22,PF,NYK,41.0,5.0,13.5,1.0,1.3,0.722,0.0,0.0,,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2,11.6,0.674,6.9,1.5,-1.7,0.0
Dylan Windler,2021-22,SF,CLE,50.0,0.0,9.2,0.7,2.0,0.378,0.4,1.4,0.3,0.3,0.4,0.833,0.4,1.4,1.8,0.7,0.3,0.1,0.3,0.9,2.2,8.8,0.519,11.8,0.8,-1.7,0.0
Jeff Dowtin Jr.,2021-22,PG,3TM,9.0,0.0,12.0,0.9,2.9,0.308,0.1,1.0,0.111,0.2,0.2,1.0,0.9,1.1,2.0,1.1,0.6,0.1,0.6,0.6,2.1,6.8,0.353,12.8,0.0,-5.6,-0.1
Justin Jackson,2021-22,SF,2TM,7.0,0.0,5.3,0.7,2.1,0.333,0.4,1.3,0.333,0.3,0.3,1.0,0.1,0.9,1.0,0.3,0.0,0.0,0.1,0.4,2.1,7.7,0.472,19.7,0.0,-3.3,0.0
Joe Wieskamp,2021-22,SG,SAS,29.0,0.0,7.1,0.7,1.9,0.357,0.5,1.5,0.326,0.2,0.4,0.538,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.5,2.1,7.1,0.494,13.1,0.1,-3.9,-0.1
Langston Galloway,2021-22,SG,2TM,7.0,0.0,15.3,0.9,3.7,0.231,0.3,2.3,0.125,0.0,0.0,,0.4,2.1,2.6,1.7,0.1,0.0,0.9,1.0,2.0,0.7,0.269,12.8,-0.2,-9.8,-0.2
Luke Kornet,2021-22,C,3TM,15.0,0.0,6.9,0.9,1.8,0.481,0.0,0.3,0.0,0.3,0.4,0.667,0.9,1.1,1.9,0.6,0.2,0.2,0.0,0.6,2.0,16.6,0.506,12.7,0.4,-0.5,0.0
Ahmad Caver,2021-22,SG,IND,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.2,1.0,42.8,0.0,36.9,0.0
Chris Chiozza,2021-22,PG,GSW,34.0,1.0,10.9,0.7,2.4,0.296,0.5,1.6,0.321,0.1,0.1,0.667,0.3,0.8,1.1,1.9,0.4,0.0,0.9,0.9,2.0,4.4,0.407,13.4,0.0,-6.0,-0.4
Damyean Dotson,2021-22,SG,NYK,2.0,0.0,10.5,1.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,6.4,0.5,8.3,0.0,-4.9,0.0
Usman Garuba,2021-22,PF,HOU,24.0,2.0,10.0,0.8,1.8,0.432,0.2,0.8,0.25,0.2,0.3,0.714,0.9,2.6,3.5,0.7,0.4,0.5,0.3,1.2,2.0,12.9,0.51,9.4,0.5,-0.9,0.1
Shaquille Harrison,2021-22,SG,BRK,2.0,0.0,11.5,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.5,1.5,2.0,1.5,0.5,0.5,1.0,1.5,2.0,4.6,0.333,15.0,0.0,-8.3,0.0
Joe Johnson,2021-22,SG,BOS,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.7,1.0,22.0,0.0,15.0,0.0
Jemerrio Jones,2021-22,SF,LAL,2.0,0.0,7.5,1.0,1.5,0.667,0.0,0.0,,0.0,0.0,,1.0,0.5,1.5,0.0,0.5,0.0,0.0,1.0,2.0,14.8,0.667,8.6,0.1,-1.0,0.0
Norvel Pelle,2021-22,C,UTA,3.0,0.0,6.3,1.0,1.7,0.6,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.3,0.7,0.3,2.0,12.2,0.6,16.0,0.0,-7.1,0.0
Craig Sword,2021-22,SG,WAS,3.0,0.0,6.3,1.0,1.3,0.75,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,1.3,0.0,0.3,2.3,2.0,14.2,0.75,11.7,0.1,1.4,0.0
JT Thor,2021-22,PF,CHO,33.0,0.0,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.4,0.6,0.6,0.3,1.0,1.3,0.6,0.2,0.3,0.3,0.8,2.0,9.7,0.525,12.0,0.3,-3.0,-0.1
Cassius Winston,2021-22,PG,WAS,7.0,0.0,5.6,0.6,1.6,0.364,0.3,0.9,0.333,0.6,0.6,1.0,0.0,0.1,0.1,1.0,0.0,0.0,0.4,1.3,2.0,6.0,0.549,18.0,0.0,-9.3,-0.1
Marko Simonovic,2021-22,C,CHI,9.0,0.0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.9,1.2,0.727,0.6,0.6,1.1,0.0,0.1,0.1,0.2,0.7,1.9,10.2,0.428,27.5,0.0,-11.1,-0.1
Alize Johnson,2021-22,PF,3TM,23.0,0.0,7.3,0.7,1.7,0.436,0.0,0.2,0.0,0.3,0.5,0.583,1.2,1.4,2.7,0.4,0.2,0.0,0.5,0.8,1.8,10.7,0.463,14.8,0.1,-5.5,-0.1
Eugene Omoruyi,2021-22,SF,DAL,4.0,0.0,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8,17.0,0.518,16.9,0.1,4.0,0.0
Brodric Thomas,2021-22,SG,BOS,12.0,0.0,5.0,0.7,1.5,0.444,0.2,0.8,0.222,0.3,0.4,0.6,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8,10.0,0.52,19.2,0.1,-2.8,0.0
Willie Cauley-Stein,2021-22,C,2TM,20.0,2.0,9.2,0.8,1.8,0.457,0.1,0.1,0.5,0.1,0.1,0.5,0.7,1.4,2.0,0.5,0.3,0.2,0.4,1.0,1.7,8.3,0.474,10.6,0.2,-3.0,0.0
Wayne Selden,2021-22,SG,NYK,3.0,0.0,6.3,0.3,1.3,0.25,0.3,0.7,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.7,4.3,0.434,13.3,0.0,-5.9,0.0
Isaiah Todd,2021-22,PF,WAS,12.0,0.0,6.2,0.6,2.2,0.269,0.3,1.3,0.25,0.2,0.5,0.333,0.3,0.8,1.0,0.3,0.3,0.2,0.3,0.3,1.7,4.7,0.349,19.6,-0.2,-6.9,-0.1
Ryan Arcidiacono,2021-22,PG,NYK,10.0,0.0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.0,0.0,,0.0,0.8,0.8,0.4,0.1,0.0,0.3,0.5,1.6,6.1,0.667,8.6,0.1,-4.6,-0.1
Kevin Pangos,2021-22,PG,CLE,24.0,3.0,6.9,0.6,1.9,0.326,0.3,1.1,0.231,0.1,0.2,0.75,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6,6.5,0.408,14.6,0.1,-6.1,-0.2
Rob Edwards,2021-22,SG,OKC,2.0,0.0,5.5,0.5,2.0,0.25,0.5,2.0,0.25,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5,-0.8,0.375,19.6,0.0,-11.2,0.0
Emmanuel Mudiay,2021-22,PG,SAC,2.0,0.0,5.5,0.0,1.0,0.0,0.0,0.0,,1.5,2.0,0.75,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5,12.3,0.399,18.6,0.0,-1.2,0.0
Malik Fitts,2021-22,PF,2TM,15.0,0.0,4.2,0.5,1.3,0.421,0.3,0.7,0.5,0.0,0.0,,0.1,1.0,1.1,0.3,0.0,0.0,0.1,0.3,1.4,10.7,0.553,14.6,0.1,-1.1,0.0
Charlie Brown Jr.,2021-22,SG,2TM,22.0,2.0,8.0,0.5,1.8,0.256,0.0,0.5,0.083,0.4,0.5,0.9,0.6,0.8,1.5,0.3,0.5,0.2,0.2,0.8,1.4,6.5,0.346,12.3,0.0,-4.8,-0.1
Leandro Bolmaro,2021-22,SF,MIN,35.0,2.0,6.9,0.5,1.5,0.315,0.1,0.5,0.278,0.3,0.4,0.846,0.5,0.8,1.2,0.6,0.2,0.0,0.4,0.7,1.4,5.4,0.419,12.6,0.0,-5.8,-0.2
Moses Wright,2021-22,PF,2TM,4.0,0.0,3.5,0.3,1.0,0.25,0.0,0.3,0.0,0.8,0.8,1.0,0.3,0.5,0.8,0.5,0.0,0.3,0.0,0.0,1.3,18.3,0.47,17.1,0.1,1.4,0.0
Darren Collison,2021-22,PG,LAL,3.0,0.0,12.3,0.7,2.3,0.286,0.0,1.0,0.0,0.0,0.0,,0.0,1.3,1.3,0.7,0.3,0.0,0.3,1.7,1.3,-0.2,0.286,9.3,-0.1,-10.9,-0.1
Jordan Schakel,2021-22,SG,WAS,4.0,0.0,7.5,0.3,2.8,0.091,0.3,1.5,0.167,0.5,0.5,1.0,0.5,1.5,2.0,0.0,0.3,0.0,0.3,0.0,1.3,-1.2,0.21,19.1,-0.1,-13.0,-0.1
Myles Powell,2021-22,PG,PHI,11.0,0.0,4.7,0.5,1.5,0.294,0.1,0.5,0.167,0.2,0.2,1.0,0.1,0.5,0.5,0.3,0.1,0.0,0.3,0.7,1.2,0.2,0.364,18.0,-0.1,-12.7,-0.1
Petr Cornelie,2021-22,PF,DEN,13.0,0.0,2.9,0.4,1.2,0.333,0.1,0.6,0.125,0.2,0.3,0.75,0.5,0.5,1.1,0.2,0.1,0.1,0.3,0.5,1.1,9.6,0.418,24.0,0.0,-8.8,-0.1
Tacko Fall,2021-22,C,CLE,11.0,1.0,5.4,0.5,1.1,0.417,0.0,0.0,,0.2,0.6,0.286,0.6,1.5,2.1,0.2,0.0,0.5,0.3,0.3,1.1,11.3,0.398,13.6,0.1,-3.4,0.0
Marcus Garrett,2021-22,SG,MIA,12.0,0.0,10.7,0.4,1.8,0.238,0.1,0.3,0.25,0.2,0.4,0.4,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1,4.7,0.28,8.8,0.1,-5.4,-0.1
RJ Nembhard Jr.,2021-22,SG,CLE,14.0,0.0,4.5,0.4,1.3,0.333,0.0,0.1,0.0,0.2,0.3,0.75,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,8.0,0.38,16.0,0.0,-6.0,-0.1
Yves Pons,2021-22,SF,MEM,12.0,0.0,5.9,0.4,1.3,0.313,0.3,0.8,0.333,0.0,0.2,0.0,0.4,0.6,1.0,0.1,0.1,0.3,0.1,0.5,1.1,5.9,0.385,10.3,0.0,-6.6,-0.1
Shaq Buchanan,2021-22,SG,MEM,2.0,0.0,5.0,0.5,2.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.6,0.25,24.6,0.0,-10.7,0.0
Kai Jones,2021-22,C,CHO,21.0,0.0,3.0,0.4,0.7,0.643,0.0,0.1,0.5,0.1,0.4,0.375,0.1,0.4,0.5,0.2,0.0,0.1,0.3,0.4,1.0,9.2,0.628,15.9,0.0,-6.6,-0.1
Dakota Mathias,2021-22,SG,MEM,6.0,0.0,2.7,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.2,1.0,11.0,0.5,15.4,0.0,0.3,0.0
Deividas Sirvydis,2021-22,SG,DET,3.0,0.0,9.0,0.3,3.3,0.1,0.3,2.3,0.143,0.0,0.0,,0.0,2.0,2.0,0.3,1.0,0.3,0.0,1.3,1.0,0.1,0.15,15.9,-0.1,-8.7,0.0
Jaden Springer,2021-22,SG,PHI,2.0,0.0,3.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,26.4,1.0,15.0,0.0,17.1,0.0
Tyrell Terry,2021-22,PG,MEM,2.0,0.0,1.5,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,20.0,1.0,13.7,0.0,-1.0,0.0
McKinley Wright IV,2021-22,PG,MIN,5.0,0.0,3.8,0.4,0.6,0.667,0.2,0.4,0.5,0.0,0.0,,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.0,9.5,0.833,8.8,0.0,-4.2,0.0
Ed Davis,2021-22,C,CLE,31.0,3.0,6.5,0.4,0.5,0.688,0.0,0.0,,0.2,0.5,0.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,9.3,0.632,6.0,0.5,-1.8,0.0
Carlik Jones,2021-22,PG,2TM,5.0,0.0,4.6,0.2,1.8,0.111,0.0,0.2,0.0,0.4,0.4,1.0,0.2,0.4,0.6,1.0,0.2,0.0,0.6,0.0,0.8,-1.8,0.202,25.1,-0.1,-15.5,-0.1
