Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Scoot Henderson,2023-24,PG,POR,62.0,32.0,28.5,5.0,12.9,0.385,1.4,4.3,0.325,2.7,3.3,0.819,0.9,2.3,3.1,5.4,0.8,0.2,3.4,3.1,14.0,9.5,0.489,26.5,-1.7,-5.8,-1.7
Caris LeVert,2023-24,SG,CLE,68.0,10.0,28.8,5.1,12.1,0.421,1.6,4.9,0.325,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0,14.6,0.524,23.1,3.6,0.2,1.1
Aaron Gordon,2023-24,PF,DEN,73.0,73.0,31.5,5.5,9.8,0.556,0.5,1.9,0.29,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,13.9,16.8,0.607,17.8,7.1,1.3,1.9
Norman Powell,2023-24,SG,LAC,76.0,3.0,26.2,4.9,10.1,0.486,2.2,5.1,0.435,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,13.9,0.626,20.0,4.1,-0.8,0.6
Jalen Duren,2023-24,C,DET,61.0,60.0,29.1,5.7,9.2,0.619,0.0,0.1,0.0,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,3.1,13.8,18.7,0.653,18.5,4.8,-0.1,0.9
Bobby Portis,2023-24,PF,MIL,82.0,4.0,24.5,5.7,11.2,0.508,1.2,3.0,0.407,1.2,1.5,0.79,1.7,5.7,7.4,1.3,0.8,0.4,1.1,2.3,13.8,17.5,0.581,22.9,4.7,-0.8,0.6
Saddiq Bey,2023-24,SF,ATL,63.0,51.0,32.7,4.6,11.1,0.416,1.8,5.7,0.316,2.7,3.2,0.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,1.4,13.7,13.1,0.549,17.0,3.5,-1.8,0.1
Jabari Smith Jr.,2023-24,PF,HOU,76.0,76.0,31.9,5.0,11.0,0.454,1.8,5.0,0.363,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,2.6,13.7,13.8,0.571,17.6,5.6,-0.4,1.0
Gary Trent Jr.,2023-24,SG,TOR,71.0,41.0,28.1,5.1,11.9,0.426,2.5,6.4,0.393,1.0,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,12.0,0.548,20.0,1.7,-2.6,-0.3
Rui Hachimura,2023-24,PF,LAL,68.0,39.0,26.9,5.3,9.9,0.537,1.4,3.4,0.422,1.5,2.0,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,1.5,13.6,15.0,0.628,18.5,4.1,-0.9,0.5
Grayson Allen,2023-24,SG,PHO,75.0,74.0,33.5,4.5,9.1,0.499,2.7,5.9,0.461,1.7,2.0,0.878,0.6,3.3,3.9,3.0,0.9,0.6,1.3,2.1,13.5,13.8,0.679,14.5,6.9,1.3,2.0
Naz Reid,2023-24,PF,MIN,81.0,14.0,24.2,5.0,10.5,0.477,2.1,5.0,0.414,1.3,1.8,0.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,2.1,13.5,16.0,0.595,23.1,4.9,1.5,1.7
Cameron Johnson,2023-24,PF,BRK,58.0,47.0,27.6,4.8,10.7,0.446,2.4,6.1,0.391,1.5,1.9,0.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,1.8,13.4,14.5,0.582,19.6,3.3,0.4,1.0
Corey Kispert,2023-24,SF,WAS,80.0,22.0,25.8,4.8,9.9,0.486,2.3,6.0,0.383,1.4,2.0,0.726,0.4,2.4,2.8,2.0,0.5,0.2,1.2,1.8,13.4,12.8,0.62,19.6,2.1,-2.1,-0.1
Andrew Wiggins,2023-24,SF,GSW,71.0,59.0,27.0,5.0,11.0,0.453,1.3,3.6,0.358,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,12.7,0.544,20.9,2.8,-2.5,-0.3
Keyonte George,2023-24,PG,UTA,75.0,44.0,27.0,4.3,10.9,0.391,2.0,5.9,0.334,2.5,3.0,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13.0,10.4,0.533,22.8,-0.3,-4.4,-1.2
P.J. Washington,2023-24,PF,2TM,73.0,45.0,30.4,4.8,11.1,0.436,1.8,5.7,0.32,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,12.2,0.537,19.1,1.9,-2.1,-0.1
Scotty Pippen Jr.,2023-24,PG,MEM,21.0,16.0,25.1,4.8,9.7,0.493,1.4,3.4,0.417,2.0,2.6,0.745,1.0,2.1,3.2,4.7,1.7,0.5,2.7,2.9,12.9,16.4,0.596,23.0,1.0,1.3,0.4
Duncan Robinson,2023-24,SF,MIA,68.0,36.0,28.0,4.5,9.9,0.45,2.8,7.0,0.395,1.2,1.3,0.889,0.2,2.3,2.5,2.8,0.7,0.2,1.4,2.4,12.9,12.2,0.612,19.0,3.6,-0.9,0.6
Dillon Brooks,2023-24,SF,HOU,72.0,72.0,30.9,4.6,10.7,0.428,1.8,5.1,0.359,1.7,2.0,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,9.4,0.549,17.6,2.7,-3.6,-0.9
Mark Williams,2023-24,C,CHO,19.0,19.0,26.7,5.2,7.9,0.649,0.0,0.0,,2.4,3.4,0.719,4.0,5.7,9.7,1.2,0.8,1.1,0.9,2.6,12.7,22.5,0.675,17.1,2.1,0.8,0.3
Jalen Suggs,2023-24,SG,ORL,75.0,75.0,27.0,4.5,9.5,0.471,2.0,5.1,0.397,1.6,2.1,0.756,0.6,2.4,3.1,2.7,1.4,0.6,1.8,2.7,12.6,14.1,0.602,19.7,4.7,1.0,1.5
Jrue Holiday,2023-24,PG,BOS,69.0,69.0,32.8,4.8,10.0,0.48,2.0,4.7,0.429,0.9,1.0,0.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,14.4,0.597,16.3,6.3,2.1,2.4
Brook Lopez,2023-24,C,MIL,79.0,79.0,30.5,4.6,9.6,0.485,1.9,5.1,0.366,1.4,1.7,0.821,1.5,3.7,5.2,1.6,0.5,2.4,1.0,2.4,12.5,14.8,0.608,16.0,5.9,1.0,1.8
Josh Giddey,2023-24,SG,OKC,80.0,80.0,25.1,5.0,10.6,0.475,1.0,3.0,0.337,1.3,1.6,0.806,1.4,5.0,6.4,4.8,0.6,0.6,2.1,1.4,12.3,16.6,0.547,23.1,4.3,1.5,1.8
Cam Whitmore,2023-24,SF,HOU,47.0,2.0,18.7,4.5,9.9,0.454,1.7,4.7,0.359,1.6,2.4,0.679,0.9,2.9,3.8,0.7,0.6,0.4,1.0,1.4,12.3,16.6,0.561,27.1,1.5,0.1,0.5
Harrison Barnes,2023-24,PF,SAC,82.0,82.0,29.0,4.2,8.9,0.474,1.8,4.7,0.387,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2,11.9,0.611,15.7,4.7,-1.8,0.1
Ayo Dosunmu,2023-24,SG,CHI,76.0,37.0,29.1,4.7,9.5,0.501,1.6,3.9,0.403,1.1,1.4,0.81,0.7,2.1,2.8,3.2,0.9,0.5,1.4,2.2,12.2,13.4,0.604,17.2,4.1,-0.8,0.7
Javonte Green,2023-24,SF,CHI,9.0,5.0,25.6,5.0,8.3,0.6,1.1,3.0,0.37,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,20.2,0.681,16.7,0.9,2.0,0.2
Aaron Nesmith,2023-24,SF,IND,72.0,47.0,27.7,4.4,8.8,0.496,1.9,4.6,0.419,1.5,1.9,0.781,0.9,2.9,3.8,1.5,0.9,0.7,0.9,3.3,12.2,12.8,0.631,16.0,4.1,-0.5,0.8
Max Strus,2023-24,SF,CLE,70.0,70.0,32.0,4.3,10.4,0.418,2.4,6.8,0.351,1.1,1.4,0.794,0.9,3.9,4.8,4.0,0.9,0.4,1.6,2.4,12.2,11.7,0.553,17.4,3.9,-0.6,0.8
Jonas ValanÄiÅ«nas,2023-24,C,NOP,82.0,82.0,23.5,4.9,8.8,0.559,0.5,1.5,0.308,2.0,2.5,0.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,19.8,0.619,20.8,7.1,1.2,1.6
Buddy Hield,2023-24,SF,2TM,84.0,42.0,25.7,4.4,10.1,0.436,2.6,6.8,0.386,0.6,0.7,0.881,0.7,2.5,3.2,2.8,0.8,0.5,1.2,2.0,12.1,13.3,0.578,19.2,3.5,0.4,1.3
Tyus Jones,2023-24,PG,WAS,66.0,66.0,29.3,4.9,10.1,0.489,1.6,3.9,0.414,0.5,0.6,0.8,0.3,2.4,2.7,7.3,1.1,0.3,1.0,0.7,12.0,16.5,0.578,16.3,4.5,0.7,1.3
Jaime Jaquez Jr.,2023-24,SF,MIA,75.0,20.0,28.2,4.5,9.3,0.489,0.9,2.7,0.322,1.9,2.3,0.811,1.1,2.7,3.8,2.6,1.0,0.3,1.5,2.2,11.9,12.9,0.574,18.7,4.0,-1.9,0.1
Nic Claxton,2023-24,C,BRK,71.0,71.0,29.8,5.2,8.2,0.629,0.0,0.1,0.2,1.5,2.8,0.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,18.7,0.629,15.6,6.7,1.2,1.7
Marvin Bagley III,2023-24,C,2TM,50.0,25.0,21.1,4.8,8.2,0.586,0.2,0.5,0.391,1.9,2.5,0.762,2.6,3.6,6.2,1.1,0.4,0.7,1.2,1.6,11.7,19.4,0.629,21.0,2.7,-0.4,0.4
Ivica Zubac,2023-24,C,LAC,68.0,68.0,26.4,5.0,7.6,0.649,0.0,0.0,,1.8,2.4,0.723,2.9,6.3,9.2,1.4,0.3,1.2,1.2,2.6,11.7,19.3,0.671,16.4,6.8,0.8,1.3
Cole Anthony,2023-24,PG,ORL,81.0,0.0,22.4,4.1,9.4,0.435,1.1,3.4,0.338,2.2,2.7,0.826,0.8,3.0,3.8,2.9,0.8,0.5,1.6,2.2,11.6,14.6,0.545,23.7,3.6,0.1,1.0
Jeremy Sochan,2023-24,PF,SAS,74.0,73.0,29.6,4.6,10.5,0.438,0.9,3.1,0.308,1.5,1.9,0.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,11.4,0.513,18.8,1.4,-3.4,-0.8
Clint Capela,2023-24,C,ATL,73.0,73.0,25.8,4.8,8.5,0.571,0.0,0.0,0.0,1.8,2.8,0.631,4.6,6.0,10.6,1.2,0.6,1.5,1.0,2.2,11.5,20.7,0.59,17.3,6.3,0.1,1.0
Mike Conley,2023-24,PG,MIN,76.0,76.0,28.9,3.9,8.5,0.457,2.4,5.3,0.442,1.3,1.5,0.911,0.5,2.4,2.9,5.9,1.2,0.2,1.3,1.7,11.4,15.8,0.627,16.0,8.2,3.4,3.0
Malik Beasley,2023-24,SG,MIL,79.0,77.0,29.6,4.1,9.1,0.443,2.8,6.9,0.413,0.3,0.4,0.714,0.5,3.2,3.7,1.4,0.7,0.1,0.7,2.0,11.3,10.3,0.603,14.6,3.5,-1.8,0.1
Brandon Clarke,2023-24,PF,MEM,6.0,1.0,22.3,5.5,9.8,0.559,0.2,1.0,0.167,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,18.9,0.548,20.8,0.3,1.0,0.1
Zach Collins,2023-24,C,SAS,69.0,29.0,22.1,4.3,8.9,0.484,0.8,2.6,0.32,1.8,2.3,0.753,1.7,3.7,5.4,2.8,0.5,0.8,1.9,3.0,11.2,14.3,0.565,22.7,1.8,-2.0,0.0
De'Anthony Melton,2023-24,SG,PHI,38.0,33.0,26.9,3.7,9.5,0.386,2.0,5.6,0.36,1.7,2.1,0.835,0.7,3.0,3.7,3.0,1.6,0.4,1.0,2.2,11.1,13.4,0.533,18.3,2.1,0.5,0.7
Jakob Poeltl,2023-24,C,TOR,50.0,50.0,26.4,5.0,7.6,0.656,0.0,0.0,,1.2,2.1,0.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,18.9,0.653,16.2,3.8,0.7,0.9
Russell Westbrook,2023-24,PG,LAC,68.0,11.0,22.5,4.4,9.8,0.454,0.6,2.3,0.273,1.6,2.4,0.688,1.4,3.7,5.0,4.5,1.1,0.3,2.1,1.8,11.1,16.2,0.514,25.2,2.1,0.5,1.0
Daniel Gafford,2023-24,C,2TM,74.0,66.0,24.5,4.7,6.5,0.725,0.0,0.0,,1.6,2.4,0.674,2.6,5.0,7.6,1.6,0.9,2.1,1.0,3.1,11.0,21.7,0.731,14.7,7.8,2.6,2.1
Wendell Carter Jr.,2023-24,C,ORL,55.0,48.0,25.6,4.1,7.7,0.525,1.2,3.1,0.374,1.7,2.4,0.694,2.0,4.9,6.9,1.7,0.6,0.5,1.2,2.2,11.0,15.9,0.623,17.2,4.4,0.9,1.0
Eric Gordon,2023-24,SG,PHO,68.0,24.0,27.8,4.0,9.1,0.443,2.2,5.8,0.378,0.8,0.9,0.797,0.2,1.6,1.8,2.0,1.0,0.4,1.1,1.2,11.0,10.8,0.58,16.5,2.5,-1.7,0.1
Herbert Jones,2023-24,SF,NOP,76.0,76.0,30.5,3.9,7.7,0.498,1.5,3.6,0.418,1.8,2.1,0.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,13.2,0.636,14.1,6.3,0.6,1.6
Luke Kennard,2023-24,SG,MEM,39.0,22.0,25.6,3.6,8.1,0.448,2.7,6.1,0.45,1.0,1.2,0.889,0.3,2.6,2.9,3.5,0.5,0.1,1.4,1.0,11.0,13.1,0.641,16.7,2.1,-0.3,0.4
Luguentz Dort,2023-24,SF,OKC,79.0,79.0,28.4,3.6,8.3,0.438,2.0,5.0,0.394,1.6,2.0,0.826,0.9,2.7,3.6,1.4,0.9,0.6,0.9,2.9,10.9,11.1,0.593,15.4,4.6,-1.6,0.2
Jusuf NurkiÄ,2023-24,C,PHO,76.0,76.0,27.3,4.2,8.3,0.51,0.3,1.2,0.244,2.2,3.4,0.64,2.9,8.1,11.0,4.0,1.1,1.1,2.3,3.3,10.9,17.4,0.559,19.1,5.8,1.1,1.6
Isaiah Stewart,2023-24,PF,DET,46.0,45.0,30.9,4.0,8.3,0.487,1.5,3.8,0.383,1.4,1.8,0.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,11.3,0.6,14.5,1.7,-2.3,-0.1
Moritz Wagner,2023-24,C,ORL,80.0,1.0,17.7,4.2,6.9,0.601,0.5,1.4,0.33,2.1,2.6,0.814,1.5,2.9,4.3,1.2,0.5,0.3,1.2,2.0,10.9,20.6,0.676,22.8,5.6,2.0,1.4
Bruce Brown,2023-24,SG,2TM,67.0,44.0,27.9,4.1,8.7,0.478,0.8,2.4,0.323,1.7,2.1,0.824,0.8,3.4,4.2,2.9,0.9,0.3,1.3,2.2,10.8,11.6,0.563,16.5,2.2,-3.3,-0.6
Jake LaRavia,2023-24,PF,MEM,35.0,6.0,23.0,3.4,8.7,0.389,1.5,4.5,0.34,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,12.6,0.54,21.1,1.0,-2.5,-0.1
Santi Aldama,2023-24,PF,MEM,61.0,35.0,26.5,4.0,9.3,0.435,1.7,5.0,0.349,0.9,1.4,0.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,13.1,0.539,17.9,2.4,-0.2,0.7
Simone Fontecchio,2023-24,SF,2TM,66.0,43.0,24.9,3.8,8.3,0.46,2.0,5.1,0.401,0.8,1.0,0.818,1.0,2.8,3.7,1.5,0.7,0.3,1.0,1.7,10.5,12.1,0.6,16.5,2.1,-1.0,0.4
Spencer Dinwiddie,2023-24,PG,2TM,76.0,52.0,28.3,3.3,8.4,0.392,1.6,4.8,0.337,2.2,2.8,0.805,0.4,2.3,2.7,4.7,0.7,0.3,1.2,1.8,10.5,11.7,0.543,16.6,3.6,-1.9,0.1
Jaden McDaniels,2023-24,SF,MIN,72.0,71.0,29.2,4.3,8.7,0.489,1.2,3.5,0.337,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,9.4,0.571,15.7,3.4,-2.6,-0.3
Alec Burks,2023-24,SG,2TM,66.0,1.0,18.4,3.2,8.6,0.369,1.9,5.0,0.376,2.2,2.5,0.868,0.4,1.9,2.3,1.3,0.4,0.2,0.7,1.1,10.4,12.9,0.536,24.4,1.4,-2.3,-0.1
Dalano Banton,2023-24,PG,2TM,54.0,9.0,19.4,3.7,9.3,0.404,1.1,3.7,0.296,1.7,2.2,0.783,0.8,2.5,3.3,2.4,0.6,0.4,1.4,1.2,10.3,13.3,0.504,25.7,0.5,-1.3,0.2
Grant Williams,2023-24,PF,2TM,76.0,43.0,28.0,3.6,8.0,0.456,1.7,4.4,0.375,1.4,1.8,0.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,10.6,0.588,15.9,2.6,-2.6,-0.3
Obi Toppin,2023-24,PF,IND,82.0,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,16.5,0.677,16.8,4.8,1.5,1.5
Kevin Huerter,2023-24,SG,SAC,64.0,59.0,24.4,3.9,8.8,0.443,1.9,5.3,0.361,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,2.1,10.2,12.4,0.564,17.3,2.9,-0.8,0.5
Reggie Jackson,2023-24,PG,DEN,82.0,23.0,22.2,4.0,9.2,0.431,1.2,3.5,0.359,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,11.7,0.521,21.7,2.1,-3.2,-0.6
T.J. McConnell,2023-24,PG,IND,71.0,4.0,18.2,4.6,8.4,0.556,0.3,0.6,0.409,0.7,0.9,0.79,0.5,2.2,2.7,5.5,1.0,0.1,1.5,1.1,10.2,20.9,0.586,23.7,3.9,3.0,1.6
Onyeka Okongwu,2023-24,C,ATL,55.0,8.0,25.5,4.1,6.6,0.611,0.4,1.3,0.333,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,16.9,0.674,13.7,4.5,-0.4,0.5
Kentavious Caldwell-Pope,2023-24,SG,DEN,76.0,76.0,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1,10.7,0.602,12.9,4.8,-1.4,0.4
Alex Caruso,2023-24,SG,CHI,71.0,57.0,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,14.5,0.613,14.7,4.9,2.5,2.3
Talen Horton-Tucker,2023-24,PG,UTA,51.0,11.0,19.8,3.6,9.1,0.396,1.2,3.6,0.33,1.7,2.1,0.807,0.4,2.0,2.4,3.5,0.9,0.4,1.3,1.8,10.1,13.4,0.503,24.0,0.8,-1.2,0.2
Tre Jones,2023-24,PG,SAS,77.0,48.0,27.8,3.9,7.8,0.505,0.8,2.5,0.335,1.3,1.5,0.856,0.8,3.0,3.8,6.2,1.0,0.1,1.5,1.2,10.0,14.7,0.591,15.2,4.9,-0.4,0.9
Caleb Martin,2023-24,SF,MIA,64.0,23.0,27.4,3.8,8.7,0.431,1.3,3.6,0.349,1.2,1.5,0.778,1.2,3.2,4.4,2.2,0.7,0.5,1.2,2.0,10.0,10.8,0.531,17.3,2.4,-2.0,0.0
Patrick Williams,2023-24,PF,CHI,43.0,30.0,27.3,3.7,8.3,0.443,1.4,3.4,0.399,1.2,1.5,0.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0,11.0,0.553,16.6,1.2,-2.3,-0.1
Vince Williams Jr.,2023-24,SG,MEM,52.0,33.0,27.6,3.3,7.3,0.446,1.5,4.0,0.378,2.0,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10.0,12.8,0.597,15.8,2.8,-0.7,0.5
Josh Richardson,2023-24,SG,MIA,43.0,6.0,25.7,3.6,8.1,0.444,1.5,4.4,0.347,1.2,1.3,0.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,11.4,0.573,16.5,2.1,-1.3,0.2
Jalen Smith,2023-24,C,IND,61.0,14.0,17.2,3.8,6.5,0.592,1.0,2.4,0.424,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,20.7,0.682,19.4,4.0,2.4,1.2
Gordon Hayward,2023-24,SF,2TM,51.0,28.0,24.4,3.7,7.9,0.464,0.7,1.8,0.411,1.7,2.4,0.742,0.7,2.8,3.5,3.1,0.8,0.3,1.3,1.3,9.8,12.8,0.548,18.4,1.5,-2.1,0.0
Kelly Olynyk,2023-24,C,2TM,78.0,27.0,22.6,3.5,6.4,0.555,0.8,2.0,0.387,1.9,2.3,0.833,1.4,3.9,5.3,4.4,0.9,0.4,1.9,2.9,9.8,17.4,0.661,17.5,4.9,1.8,1.7
Tari Eason,2023-24,PF,HOU,22.0,0.0,21.8,4.0,8.6,0.466,0.8,2.3,0.36,1.0,1.5,0.636,2.1,4.9,7.0,1.2,1.4,0.9,0.9,2.3,9.8,17.1,0.528,19.8,1.3,1.6,0.4
Nick Richards,2023-24,C,CHO,67.0,51.0,26.3,3.9,5.6,0.691,0.0,0.0,0.0,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,16.7,0.717,13.3,5.1,-2.3,-0.1
Lonnie Walker IV,2023-24,SG,BRK,58.0,0.0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,13.1,0.545,24.4,0.8,-1.4,0.2
Payton Pritchard,2023-24,PG,BOS,82.0,5.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,15.3,0.597,17.2,6.1,1.0,1.4
Amen Thompson,2023-24,SF,HOU,62.0,23.0,22.4,3.9,7.2,0.536,0.1,0.9,0.138,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,18.2,0.576,18.5,4.3,1.8,1.3
Josh Hart,2023-24,SF,NYK,81.0,42.0,33.4,3.6,8.4,0.434,1.0,3.2,0.31,1.1,1.4,0.791,1.6,6.8,8.3,4.1,0.9,0.3,1.5,2.1,9.4,11.8,0.522,13.5,5.7,0.0,1.4
Georges Niang,2023-24,PF,CLE,82.0,10.0,22.3,3.5,7.7,0.449,1.8,4.8,0.376,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,9.9,0.583,17.6,2.4,-2.9,-0.4
Isaac Okoro,2023-24,SF,CLE,69.0,42.0,27.3,3.4,7.0,0.49,1.2,3.1,0.391,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,11.4,0.599,13.9,4.2,-1.1,0.4
Tre Mann,2023-24,PG,2TM,41.0,28.0,24.1,3.5,7.7,0.459,1.1,3.1,0.373,1.1,1.4,0.763,0.5,3.1,3.6,4.0,1.2,0.1,1.6,1.2,9.3,13.7,0.559,18.2,1.2,-1.3,0.2
Malaki Branham,2023-24,PG,SAS,75.0,29.0,21.3,3.6,8.4,0.432,1.2,3.6,0.347,0.7,0.8,0.873,0.4,1.6,2.0,2.1,0.4,0.1,1.2,1.3,9.2,8.7,0.526,19.8,-0.3,-5.6,-1.5
Andrew Nembhard,2023-24,PG,IND,68.0,47.0,25.0,3.8,7.7,0.498,0.9,2.5,0.357,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,11.3,0.573,16.0,2.0,-2.2,-0.1
Chris Paul,2023-24,PG,GSW,58.0,18.0,26.4,3.6,8.1,0.441,1.3,3.6,0.371,0.7,0.9,0.827,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,9.2,14.7,0.544,15.6,4.3,1.0,1.2
Brandin Podziemski,2023-24,SG,GSW,74.0,28.0,26.6,3.7,8.1,0.454,1.2,3.2,0.385,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,13.0,0.54,15.4,4.1,-0.1,0.9
Duop Reath,2023-24,C,POR,68.0,20.0,17.9,3.4,7.3,0.461,1.3,3.6,0.359,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,15.1,0.571,20.7,2.4,-0.9,0.3
Sam Hauser,2023-24,SF,BOS,79.0,13.0,22.0,3.2,7.1,0.446,2.5,5.9,0.424,0.2,0.2,0.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,13.0,0.629,15.0,4.9,1.2,1.4
Taurean Prince,2023-24,PF,LAL,78.0,49.0,27.0,3.2,7.3,0.442,1.8,4.6,0.396,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,8.8,0.579,13.8,1.9,-2.8,-0.4
Jabari Walker,2023-24,PF,POR,72.0,23.0,23.6,3.3,7.1,0.46,0.6,1.9,0.295,1.8,2.4,0.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,13.0,0.546,16.3,2.9,-3.3,-0.6
Dereck Lively II,2023-24,C,DAL,55.0,42.0,23.5,4.0,5.4,0.747,0.0,0.0,0.0,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,18.1,0.728,12.6,4.9,0.5,0.8
Kevin Love,2023-24,PF,MIA,55.0,5.0,16.8,2.9,6.5,0.44,1.5,4.4,0.344,1.5,2.0,0.787,1.1,5.1,6.1,2.1,0.3,0.2,0.9,1.8,8.8,18.5,0.597,21.9,3.3,3.6,1.3
Terance Mann,2023-24,SG,LAC,75.0,71.0,25.0,3.4,6.6,0.515,0.9,2.7,0.348,1.1,1.3,0.832,1.2,2.2,3.4,1.6,0.6,0.2,0.6,1.9,8.8,12.0,0.615,13.6,4.2,-1.5,0.2
Ausar Thompson,2023-24,SF,DET,63.0,38.0,25.1,3.7,7.6,0.483,0.3,1.8,0.186,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,12.8,0.522,16.6,1.8,-2.2,-0.1
Draymond Green,2023-24,PF,GSW,55.0,52.0,27.1,3.4,6.8,0.497,0.9,2.3,0.395,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,14.5,0.587,15.3,3.6,2.4,1.6
Al Horford,2023-24,C,BOS,65.0,33.0,26.8,3.3,6.4,0.511,1.7,4.0,0.419,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,15.0,0.65,12.0,6.2,3.6,2.5
Derrick Jones Jr.,2023-24,SF,DAL,76.0,66.0,23.5,3.1,6.5,0.483,1.1,3.1,0.343,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,11.7,0.592,14.9,3.1,-1.5,0.2
Gradey Dick,2023-24,SG,TOR,60.0,17.0,21.1,3.2,7.4,0.425,1.5,4.0,0.365,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,8.9,0.546,17.4,0.3,-5.4,-1.1
