Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Naz Reid,2024-25,C,MIN,80.0,17.0,27.5,5.3,11.5,0.462,2.2,5.8,0.379,1.4,1.8,0.776,1.2,4.9,6.0,2.3,0.7,0.9,1.4,2.4,14.2,15.8,0.577,21.5,5.7,1.6,2.0
Dyson Daniels,2024-25,SG,ATL,76.0,76.0,33.8,6.0,12.1,0.493,1.1,3.1,0.34,1.1,1.8,0.593,1.6,4.3,5.9,4.4,3.0,0.7,2.0,2.3,14.1,15.6,0.545,18.2,5.0,1.5,2.3
Tre Mann,2024-25,PG,CHO,13.0,0.0,24.5,5.4,12.4,0.435,1.8,4.6,0.4,1.5,1.6,0.905,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1,13.3,0.537,26.0,0.1,-2.4,0.0
Amen Thompson,2024-25,SF,HOU,69.0,42.0,32.2,5.6,10.1,0.557,0.4,1.3,0.275,2.4,3.6,0.684,2.8,5.4,8.2,3.8,1.4,1.3,2.0,2.4,14.1,18.7,0.602,17.5,8.0,4.1,3.4
Fred VanVleet,2024-25,PG,HOU,60.0,60.0,35.2,4.8,12.7,0.378,2.7,7.7,0.345,1.9,2.3,0.81,0.5,3.2,3.7,5.6,1.6,0.4,1.5,2.3,14.1,12.8,0.515,17.7,5.2,0.9,1.5
Dillon Brooks,2024-25,SF,HOU,75.0,75.0,31.8,5.1,11.9,0.429,2.5,6.3,0.397,1.3,1.6,0.818,1.0,2.7,3.7,1.7,0.8,0.2,1.0,3.2,14.0,11.0,0.555,17.7,5.1,-1.4,0.4
Tolu Smith,2024-25,PF,DET,1.0,0.0,22.0,6.0,9.0,0.667,0.0,0.0,,2.0,3.0,0.667,4.0,4.0,8.0,0.0,0.0,0.0,2.0,3.0,14.0,19.5,0.678,23.6,0.1,-8.9,0.0
Klay Thompson,2024-25,SF,DAL,72.0,72.0,27.3,5.0,12.2,0.412,3.0,7.7,0.391,0.9,1.0,0.905,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0,12.9,0.552,21.8,1.8,-1.0,0.5
Bobby Portis,2024-25,PF,MIL,49.0,7.0,25.4,5.7,12.1,0.466,1.3,3.6,0.365,1.2,1.5,0.836,1.8,6.6,8.4,2.1,0.7,0.5,1.2,1.9,13.9,17.7,0.542,24.1,2.7,0.2,0.7
Tobias Harris,2024-25,PF,DET,73.0,73.0,31.6,5.3,11.0,0.477,1.2,3.6,0.345,2.0,2.3,0.861,0.9,5.0,5.9,2.2,1.0,0.8,1.2,1.9,13.7,13.9,0.571,17.6,5.2,0.1,1.2
Josh Hart,2024-25,SG,NYK,77.0,77.0,37.6,5.2,10.0,0.525,1.1,3.3,0.333,2.1,2.7,0.776,2.1,7.5,9.6,5.9,1.5,0.4,2.1,2.6,13.6,16.5,0.611,15.3,9.2,2.8,3.6
Jarrett Allen,2024-25,C,CLE,82.0,82.0,28.0,5.5,7.8,0.706,0.0,0.1,0.0,2.4,3.4,0.718,2.6,7.1,9.7,1.9,0.9,0.9,1.2,1.5,13.5,22.1,0.724,15.9,11.6,4.2,3.6
Onyeka Okongwu,2024-25,C,ATL,74.0,40.0,27.9,5.2,9.2,0.567,0.6,2.0,0.324,2.2,2.9,0.759,3.0,5.9,8.9,2.3,0.9,0.9,1.2,2.6,13.4,19.0,0.634,17.3,7.2,1.3,1.7
Russell Westbrook,2024-25,PG,DEN,75.0,36.0,27.9,5.0,11.1,0.449,1.3,3.9,0.323,2.1,3.1,0.661,1.4,3.6,4.9,6.1,1.4,0.5,3.2,2.5,13.3,14.3,0.532,23.8,1.9,-1.1,0.5
Naji Marshall,2024-25,SF,DAL,69.0,31.0,27.8,5.2,10.3,0.508,0.9,3.2,0.275,1.9,2.3,0.813,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,15.1,0.584,20.0,3.5,-0.8,0.6
Dennis SchrÃ¶der,2024-25,PG,3TM,75.0,49.0,28.1,4.5,11.0,0.406,1.7,4.9,0.342,2.4,2.9,0.838,0.4,2.3,2.6,5.4,0.9,0.2,1.9,2.4,13.1,12.7,0.531,21.6,3.2,-2.2,-0.1
Rui Hachimura,2024-25,PF,LAL,59.0,57.0,31.7,5.0,9.8,0.509,1.7,4.2,0.413,1.5,1.9,0.77,1.3,3.7,5.0,1.4,0.8,0.4,0.8,1.8,13.1,13.6,0.619,15.8,4.3,-0.7,0.6
Brook Lopez,2024-25,C,MIL,80.0,80.0,31.8,4.9,9.7,0.509,1.7,4.7,0.373,1.4,1.7,0.826,1.4,3.6,5.0,1.8,0.6,1.9,1.1,2.1,13.0,14.8,0.624,15.8,6.6,0.8,1.8
Alex Sarr,2024-25,C,WAS,67.0,67.0,27.1,4.9,12.4,0.394,1.6,5.1,0.308,1.7,2.5,0.679,1.9,4.6,6.5,2.4,0.7,1.5,1.7,2.2,13.0,12.9,0.482,23.5,-0.3,-3.3,-0.6
Moritz Wagner,2024-25,C,ORL,30.0,1.0,18.8,4.7,8.3,0.562,0.9,2.5,0.36,2.6,3.7,0.718,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8,12.9,22.3,0.649,26.8,2.0,4.0,0.9
Malcolm Brogdon,2024-25,PG,WAS,24.0,13.0,23.5,4.3,10.0,0.433,0.7,2.3,0.286,3.4,3.8,0.88,0.9,2.9,3.8,4.1,0.5,0.2,1.6,1.3,12.7,15.8,0.544,23.7,0.7,-1.5,0.1
Scoot Henderson,2024-25,PG,POR,66.0,10.0,26.7,4.3,10.4,0.419,1.6,4.5,0.354,2.4,3.1,0.767,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7,12.5,0.54,22.5,1.8,-2.2,-0.1
Keldon Johnson,2024-25,SF,SAS,77.0,0.0,23.9,4.8,10.0,0.482,1.1,3.6,0.318,1.9,2.5,0.773,1.5,3.4,4.8,1.6,0.6,0.3,1.0,1.5,12.7,15.6,0.572,21.6,3.2,-1.6,0.2
D'Angelo Russell,2024-25,PG,2TM,58.0,36.0,25.5,4.3,11.0,0.39,1.9,6.2,0.314,2.1,2.5,0.834,0.3,2.4,2.8,5.1,1.0,0.4,1.9,2.0,12.6,14.0,0.522,24.0,1.9,-0.4,0.6
Zaccharie Risacher,2024-25,SF,ATL,75.0,73.0,24.6,4.8,10.4,0.458,1.6,4.6,0.355,1.4,2.0,0.711,1.1,2.4,3.6,1.2,0.7,0.5,1.2,2.0,12.6,12.2,0.558,20.9,1.8,-3.5,-0.7
Santi Aldama,2024-25,PF,MEM,65.0,16.0,25.5,4.8,10.0,0.483,1.8,5.0,0.368,1.0,1.4,0.691,1.4,5.0,6.4,2.9,0.8,0.4,1.1,1.2,12.5,16.8,0.588,18.5,5.0,3.2,2.2
Ty Jerome,2024-25,SG,CLE,70.0,3.0,19.9,4.6,8.8,0.516,1.6,3.6,0.439,1.8,2.1,0.872,0.7,1.8,2.5,3.4,1.1,0.0,1.3,1.5,12.5,21.0,0.643,23.6,5.9,4.3,2.2
Keegan Murray,2024-25,PF,SAC,76.0,76.0,34.3,4.8,10.8,0.444,2.0,5.9,0.343,0.8,0.9,0.833,1.9,4.8,6.7,1.4,0.8,0.9,0.8,2.4,12.4,12.0,0.553,15.0,4.4,-1.6,0.2
Lonnie Walker IV,2024-25,SG,PHI,20.0,7.0,23.9,4.5,10.6,0.42,2.3,6.4,0.354,1.2,1.5,0.8,0.3,2.9,3.2,2.5,0.5,0.3,1.3,1.4,12.4,13.1,0.548,22.8,0.3,-2.4,0.0
Harrison Barnes,2024-25,PF,SAS,82.0,82.0,27.2,4.2,8.3,0.508,1.9,4.4,0.433,2.0,2.4,0.809,1.2,2.6,3.8,1.7,0.5,0.2,0.6,0.9,12.3,14.9,0.656,15.7,5.6,0.0,1.2
Bilal Coulibaly,2024-25,SF,WAS,59.0,59.0,33.0,4.5,10.6,0.421,1.1,3.8,0.281,2.3,3.1,0.746,1.5,3.4,5.0,3.4,1.3,0.7,2.1,2.4,12.3,10.8,0.515,17.9,0.3,-3.7,-0.8
Ayo Dosunmu,2024-25,SG,CHI,46.0,26.0,30.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3,12.3,12.8,0.585,16.6,2.5,-1.6,0.1
Daniel Gafford,2024-25,C,DAL,57.0,31.0,21.5,5.0,7.1,0.702,0.0,0.0,,2.4,3.4,0.689,2.7,4.1,6.8,1.4,0.4,1.8,1.2,2.7,12.3,24.7,0.716,19.5,5.9,3.8,1.8
Jaden McDaniels,2024-25,PF,MIN,82.0,82.0,31.9,4.9,10.2,0.477,1.2,3.7,0.33,1.3,1.6,0.813,1.6,4.2,5.7,2.0,1.3,0.9,1.2,2.7,12.2,13.3,0.562,16.3,6.3,0.0,1.4
Jabari Smith Jr.,2024-25,PF,HOU,57.0,39.0,30.1,4.4,9.9,0.438,1.7,4.9,0.354,1.8,2.2,0.825,1.8,5.2,7.0,1.1,0.4,0.7,1.1,2.2,12.2,12.6,0.562,16.4,4.2,-0.7,0.6
Caris LeVert,2024-25,SG,2TM,64.0,3.0,24.9,4.4,9.4,0.467,1.7,4.4,0.373,1.7,2.4,0.71,0.6,2.5,3.2,3.4,0.9,0.5,1.2,1.5,12.1,15.2,0.582,19.4,4.0,0.9,1.2
Drew Timme,2024-25,PF,BRK,9.0,2.0,28.2,5.0,11.3,0.441,1.0,3.9,0.257,1.1,1.8,0.625,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1,11.0,0.5,21.3,0.0,-6.7,-0.3
Tari Eason,2024-25,PF,HOU,57.0,16.0,24.9,4.8,9.8,0.487,1.1,3.2,0.342,1.4,1.8,0.76,2.2,4.1,6.4,1.5,1.7,0.9,1.1,2.4,12.0,18.5,0.567,19.4,5.0,3.6,2.0
Rudy Gobert,2024-25,C,MIN,72.0,72.0,33.2,4.7,7.1,0.669,0.0,0.0,,2.6,3.8,0.674,3.7,7.2,10.9,1.8,0.8,1.4,1.2,2.5,12.0,18.3,0.687,13.0,10.1,1.9,2.4
Aaron Nesmith,2024-25,SF,IND,45.0,37.0,24.9,4.3,8.4,0.507,1.9,4.3,0.431,1.6,1.8,0.913,0.8,3.1,4.0,1.2,0.8,0.4,0.8,2.5,12.0,14.6,0.653,17.4,2.9,-0.5,0.4
Aaron Wiggins,2024-25,SG,OKC,76.0,26.0,22.9,4.7,9.6,0.488,1.7,4.5,0.383,1.0,1.2,0.831,1.1,2.8,3.9,1.8,0.8,0.2,0.9,1.3,12.0,16.1,0.596,20.3,5.4,1.1,1.4
Khris Middleton,2024-25,SF,2TM,37.0,21.0,22.8,4.3,9.1,0.475,1.3,3.6,0.361,1.9,2.3,0.857,0.4,3.4,3.7,4.1,0.9,0.2,1.5,2.0,11.9,16.7,0.588,22.0,2.0,0.7,0.6
Jalen Duren,2024-25,C,DET,78.0,78.0,26.1,4.8,7.0,0.692,0.0,0.0,,2.1,3.1,0.669,3.6,6.8,10.3,2.7,0.7,1.1,1.7,3.2,11.8,21.4,0.703,16.4,9.2,3.1,2.7
Donte DiVincenzo,2024-25,SG,MIN,62.0,10.0,25.9,4.0,9.6,0.422,2.8,7.1,0.397,0.8,1.0,0.778,0.5,3.2,3.7,3.6,1.2,0.3,1.6,1.8,11.7,14.1,0.582,19.4,3.9,1.9,1.6
Brandin Podziemski,2024-25,SG,GSW,64.0,33.0,26.8,4.4,9.8,0.445,1.8,4.8,0.372,1.1,1.5,0.758,1.0,4.1,5.1,3.4,1.1,0.2,1.2,1.5,11.7,14.4,0.557,18.3,4.2,0.7,1.2
Corey Kispert,2024-25,SF,WAS,61.0,0.0,26.3,4.2,9.3,0.451,2.0,5.4,0.364,1.2,1.4,0.852,0.6,2.4,3.0,1.7,0.4,0.2,1.0,1.6,11.6,11.0,0.584,17.5,1.1,-3.7,-0.7
Jeremy Sochan,2024-25,PF,SAS,54.0,23.0,25.3,4.6,8.7,0.535,0.5,1.7,0.308,1.6,2.3,0.696,2.4,4.2,6.5,2.4,0.8,0.5,1.6,2.4,11.4,15.9,0.589,19.0,2.7,-1.2,0.3
Toumani Camara,2024-25,PF,POR,78.0,78.0,32.7,4.2,9.2,0.458,1.7,4.6,0.375,1.2,1.6,0.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3,12.5,0.572,14.4,5.2,-0.1,1.2
Isaiah Hartenstein,2024-25,C,OKC,57.0,53.0,27.9,4.9,8.4,0.581,0.0,0.3,0.0,1.4,2.1,0.675,2.9,7.9,10.7,3.8,0.8,1.1,1.7,3.0,11.2,18.9,0.599,16.7,6.8,3.2,2.1
Buddy Hield,2024-25,SG,GSW,82.0,22.0,22.7,4.0,9.6,0.417,2.5,6.7,0.37,0.6,0.8,0.828,0.6,2.6,3.2,1.6,0.8,0.3,1.1,1.6,11.1,12.3,0.56,20.5,2.8,-1.0,0.5
Jrue Holiday,2024-25,PG,BOS,62.0,62.0,30.6,4.1,9.2,0.443,1.7,4.9,0.353,1.1,1.2,0.909,1.2,3.0,4.3,3.9,1.1,0.4,1.2,1.6,11.1,13.5,0.565,15.8,5.1,0.7,1.3
Walker Kessler,2024-25,C,UTA,58.0,58.0,30.0,4.8,7.2,0.663,0.1,0.6,0.176,1.4,2.6,0.52,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1,20.0,0.66,13.7,5.4,1.8,1.7
Gary Trent Jr.,2024-25,SG,MIL,74.0,9.0,25.6,3.8,8.9,0.431,2.4,5.9,0.416,1.1,1.2,0.848,0.3,2.0,2.3,1.2,1.0,0.1,0.6,1.7,11.1,11.7,0.591,17.1,3.3,-1.6,0.2
Spencer Dinwiddie,2024-25,PG,DAL,79.0,30.0,27.0,3.6,8.6,0.416,1.4,4.1,0.334,2.5,3.1,0.802,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0,13.0,0.553,17.9,3.7,-1.6,0.2
Tim Hardaway Jr.,2024-25,SG,DET,77.0,77.0,28.0,3.6,8.8,0.406,2.2,5.9,0.368,1.6,1.9,0.855,0.2,2.1,2.4,1.6,0.5,0.1,0.6,1.2,11.0,9.8,0.567,15.5,3.5,-2.1,0.0
Duncan Robinson,2024-25,SF,MIA,74.0,37.0,24.1,3.9,9.0,0.437,2.6,6.5,0.393,0.6,0.7,0.887,0.2,2.0,2.3,2.4,0.5,0.1,1.2,1.8,11.0,11.8,0.595,19.2,2.7,-1.7,0.1
Guerschon Yabusele,2024-25,C,PHI,70.0,43.0,27.1,4.0,8.0,0.501,1.5,3.9,0.38,1.4,2.0,0.725,1.9,3.7,5.6,2.1,0.8,0.3,1.2,2.3,11.0,14.7,0.616,16.3,3.9,-1.0,0.5
Brice Sensabaugh,2024-25,SF,UTA,71.0,15.0,20.2,3.9,8.4,0.459,2.2,5.2,0.422,0.9,1.0,0.89,0.6,2.4,3.0,1.5,0.6,0.1,1.5,1.6,10.9,13.4,0.612,21.5,1.2,-1.2,0.3
Bogdan BogdanoviÄ,2024-25,SG,2TM,54.0,4.0,25.0,3.9,9.1,0.427,1.9,5.4,0.363,1.1,1.2,0.879,0.4,2.5,2.9,2.7,0.8,0.2,1.4,2.4,10.8,11.1,0.559,18.7,1.9,-2.0,0.0
Jordan Hawkins,2024-25,SG,NOP,56.0,9.0,23.6,3.7,9.9,0.372,2.0,5.9,0.331,1.4,1.8,0.816,0.4,2.4,2.8,1.2,0.5,0.4,1.0,0.9,10.8,9.6,0.504,21.0,-0.5,-5.4,-1.2
Brandon Boston Jr.,2024-25,SG,NOP,42.0,10.0,23.6,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7,10.7,12.7,0.535,20.0,0.7,-2.5,-0.1
Nikola JoviÄ,2024-25,PF,MIA,46.0,10.0,25.1,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,13.8,0.595,18.3,2.5,0.3,0.7
Grayson Allen,2024-25,SG,PHO,64.0,7.0,24.1,3.4,7.6,0.448,2.3,5.5,0.426,1.5,1.8,0.816,0.5,2.5,3.0,2.1,0.8,0.3,1.2,1.5,10.6,13.7,0.631,17.6,2.5,-0.3,0.7
Keon Johnson,2024-25,SG,BRK,79.0,56.0,24.4,3.8,9.9,0.389,1.6,5.1,0.314,1.4,1.8,0.77,0.8,3.0,3.8,2.2,1.0,0.4,1.5,2.6,10.6,10.4,0.499,21.7,0.5,-3.3,-0.6
Terry Rozier,2024-25,PG,MIA,64.0,23.0,25.9,3.9,9.9,0.391,1.4,4.8,0.295,1.4,1.7,0.852,0.7,3.0,3.7,2.6,0.6,0.2,1.2,1.1,10.6,10.5,0.497,20.4,1.0,-3.7,-0.7
Obi Toppin,2024-25,PF,IND,79.0,4.0,19.6,4.0,7.6,0.529,1.4,3.8,0.365,1.1,1.4,0.781,0.7,3.3,4.0,1.6,0.6,0.4,0.9,1.4,10.5,17.4,0.642,20.1,4.3,1.7,1.4
Jonas ValanÄiÅ«nas,2024-25,C,2TM,81.0,21.0,18.8,4.3,7.7,0.55,0.1,0.5,0.216,1.8,2.0,0.879,2.3,5.4,7.7,2.0,0.5,0.6,1.5,2.2,10.4,20.8,0.602,22.8,4.3,0.6,1.0
Ochai Agbaji,2024-25,SG,TOR,64.0,45.0,27.2,4.2,8.3,0.498,1.6,4.0,0.399,0.5,0.8,0.708,1.0,2.8,3.8,1.5,0.9,0.5,0.8,2.0,10.4,12.0,0.601,14.6,3.1,-0.7,0.5
Jaylen Wells,2024-25,SG,MEM,79.0,74.0,25.9,3.6,8.6,0.425,1.7,5.0,0.352,1.4,1.7,0.822,1.1,2.3,3.4,1.7,0.6,0.1,0.9,1.8,10.4,10.5,0.56,15.9,3.5,-2.2,-0.1
Grant Williams,2024-25,PF,CHO,16.0,7.0,29.9,3.4,7.7,0.439,1.7,4.6,0.365,1.9,2.3,0.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9,10.4,11.5,0.596,14.8,0.7,-1.6,0.1
Kevin Porter Jr.,2024-25,SG,2TM,75.0,4.0,19.8,3.9,8.7,0.449,0.7,2.4,0.311,1.7,2.3,0.769,0.6,3.1,3.7,3.4,1.1,0.2,1.8,1.6,10.3,15.4,0.531,25.4,2.2,-0.6,0.5
Jose Alvarado,2024-25,PG,NOP,56.0,23.0,24.4,3.6,9.3,0.392,2.0,5.5,0.359,1.1,1.3,0.811,0.5,1.9,2.4,4.6,1.3,0.3,1.5,1.6,10.3,13.4,0.523,19.8,1.2,-1.4,0.2
Nic Claxton,2024-25,C,BRK,70.0,62.0,26.9,4.6,8.1,0.563,0.1,0.3,0.238,1.1,2.2,0.513,2.2,5.1,7.4,2.2,0.9,1.4,1.2,2.1,10.3,16.5,0.569,16.8,4.3,0.4,1.1
Herbert Jones,2024-25,SF,NOP,20.0,20.0,32.4,3.8,8.6,0.436,1.1,3.6,0.306,1.7,2.0,0.825,1.1,2.8,3.9,3.3,1.9,0.5,1.8,3.3,10.3,10.4,0.541,14.6,0.4,-3.6,-0.3
De'Anthony Melton,2024-25,SG,GSW,6.0,2.0,20.2,3.7,9.0,0.407,2.2,5.8,0.371,0.8,1.3,0.625,1.0,2.3,3.3,2.8,1.2,0.3,1.7,3.0,10.3,13.3,0.539,23.5,0.2,-0.8,0.0
Isaiah Joe,2024-25,SG,OKC,74.0,16.0,21.7,3.5,7.9,0.44,2.6,6.3,0.412,0.6,0.8,0.821,0.6,2.1,2.6,1.6,0.6,0.1,0.5,1.5,10.2,14.0,0.617,17.2,5.1,1.3,1.4
Tyus Jones,2024-25,PG,PHO,81.0,58.0,26.8,3.8,8.4,0.448,2.0,5.0,0.414,0.6,0.7,0.895,0.5,1.9,2.4,5.3,0.9,0.1,1.1,0.8,10.2,14.5,0.585,16.2,4.4,0.1,1.1
Trendon Watford,2024-25,PF,BRK,44.0,6.0,20.8,3.7,8.0,0.469,0.7,2.0,0.33,2.1,2.8,0.762,0.8,2.8,3.6,2.6,0.6,0.3,1.9,2.2,10.2,13.0,0.557,23.3,0.7,-3.1,-0.3
Keion Brooks Jr.,2024-25,SF,NOP,14.0,6.0,23.7,3.8,7.8,0.486,1.0,3.1,0.326,1.6,2.1,0.733,0.9,3.3,4.1,0.9,0.7,0.7,0.9,2.1,10.1,12.8,0.581,17.1,0.4,-3.5,-0.1
Luguentz Dort,2024-25,SF,OKC,71.0,71.0,29.2,3.6,8.4,0.435,2.4,5.8,0.412,0.5,0.6,0.717,1.3,2.9,4.1,1.6,1.1,0.5,0.7,2.9,10.1,11.3,0.586,13.6,5.6,0.2,1.2
Justin Edwards,2024-25,SF,PHI,44.0,26.0,26.3,3.9,8.6,0.455,1.6,4.3,0.363,0.7,1.0,0.696,1.0,2.3,3.4,1.6,1.0,0.4,1.1,2.2,10.1,11.3,0.559,16.9,0.9,-3.7,-0.5
Derrick Jones Jr.,2024-25,SF,LAC,77.0,55.0,24.3,4.0,7.6,0.526,1.0,2.8,0.356,1.1,1.5,0.703,1.2,2.2,3.4,0.8,1.0,0.4,0.9,2.0,10.1,13.5,0.609,16.5,4.7,-0.3,0.8
Ausar Thompson,2024-25,SF,DET,59.0,48.0,22.5,4.2,7.8,0.535,0.2,0.8,0.224,1.5,2.4,0.641,1.9,3.3,5.1,2.3,1.7,0.7,1.4,2.8,10.1,17.2,0.568,19.1,3.8,1.7,1.2
Chris Boucher,2024-25,PF,TOR,50.0,0.0,17.2,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4,10.0,18.7,0.615,21.2,2.7,2.3,0.9
Andrew Nembhard,2024-25,SG,IND,65.0,65.0,28.9,3.8,8.3,0.458,0.8,2.7,0.291,1.7,2.1,0.794,0.5,2.8,3.3,5.0,1.2,0.2,1.7,2.3,10.0,11.7,0.545,16.3,2.8,-2.3,-0.1
Ziaire Williams,2024-25,SF,BRK,63.0,45.0,24.5,3.4,8.3,0.412,1.6,4.8,0.341,1.6,2.0,0.821,1.0,3.6,4.6,1.3,1.0,0.4,1.1,2.4,10.0,11.9,0.55,18.2,2.1,-2.3,-0.1
Kevin Huerter,2024-25,SG,2TM,69.0,31.0,24.3,3.7,8.8,0.425,1.9,5.7,0.338,0.5,0.7,0.714,0.4,2.5,3.0,2.3,1.0,0.3,1.0,1.8,9.9,11.3,0.544,17.5,1.9,-2.0,0.0
Georges Niang,2024-25,PF,2TM,79.0,3.0,21.5,3.6,7.8,0.461,2.1,5.2,0.406,0.6,0.7,0.793,0.6,2.8,3.4,1.4,0.4,0.2,1.0,2.5,9.9,11.2,0.607,17.9,2.9,-2.3,-0.1
Julian Champagnie,2024-25,SF,SAS,82.0,29.0,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9,12.2,0.577,17.2,2.5,-1.3,0.4
Scotty Pippen Jr.,2024-25,PG,MEM,79.0,21.0,21.3,3.6,7.5,0.48,1.1,2.8,0.397,1.5,2.2,0.713,0.8,2.5,3.3,4.4,1.3,0.4,1.7,2.6,9.9,15.8,0.582,19.3,4.7,1.9,1.7
Nick Smith Jr.,2024-25,SG,CHO,60.0,27.0,22.8,3.7,9.5,0.391,1.7,5.1,0.34,0.7,0.8,0.935,0.2,1.9,2.1,2.4,0.3,0.1,1.4,1.3,9.9,8.3,0.502,20.8,-0.5,-5.7,-1.3
Bub Carrington,2024-25,PG,WAS,82.0,57.0,30.0,3.7,9.1,0.401,1.7,5.0,0.339,0.8,1.0,0.812,0.4,3.8,4.2,4.4,0.7,0.3,1.7,2.3,9.8,9.0,0.514,15.8,0.2,-4.6,-1.6
Moses Moody,2024-25,SG,GSW,74.0,34.0,22.3,3.3,7.7,0.433,1.7,4.6,0.374,1.4,1.8,0.797,0.7,1.9,2.6,1.3,0.8,0.4,0.7,1.6,9.8,12.4,0.578,17.4,3.5,-0.9,0.5
Amir Coffey,2024-25,SG,LAC,72.0,13.0,24.3,3.3,7.1,0.471,1.4,3.4,0.409,1.6,1.8,0.891,0.4,1.8,2.2,1.1,0.6,0.1,0.6,1.7,9.7,11.2,0.614,15.3,4.0,-1.7,0.1
Max Christie,2024-25,SG,2TM,78.0,36.0,27.3,3.2,7.6,0.427,1.5,4.0,0.366,1.7,1.9,0.855,0.5,2.8,3.3,1.9,0.8,0.4,1.1,1.5,9.6,10.4,0.57,15.2,2.7,-2.5,-0.3
Kyle Filipowski,2024-25,C,UTA,72.0,27.0,21.1,3.6,7.2,0.502,1.1,3.1,0.35,1.3,2.0,0.65,1.6,4.6,6.1,1.9,0.7,0.3,1.4,2.4,9.6,14.9,0.594,18.7,2.5,-1.0,0.4
Tosan Evbuomwan,2024-25,SF,BRK,28.0,0.0,23.8,3.4,7.9,0.427,0.9,2.8,0.312,2.0,2.6,0.753,1.1,3.1,4.3,2.0,0.9,0.4,1.4,2.0,9.5,11.6,0.53,19.1,0.6,-3.2,-0.2
Miles McBride,2024-25,SG,NYK,64.0,10.0,24.9,3.5,8.5,0.406,1.8,4.9,0.369,0.8,1.0,0.813,0.7,1.8,2.5,2.9,1.0,0.3,0.6,1.7,9.5,12.6,0.531,16.8,3.2,0.0,0.8
Jalen Wilson,2024-25,PF,BRK,79.0,22.0,25.7,3.1,7.8,0.397,1.5,4.6,0.337,1.7,2.1,0.818,0.9,2.5,3.4,1.8,0.5,0.1,1.0,2.1,9.5,9.5,0.541,16.6,1.9,-3.9,-1.0
Nickeil Alexander-Walker,2024-25,SG,MIN,82.0,10.0,25.3,3.3,7.5,0.438,1.7,4.5,0.381,1.1,1.4,0.78,0.7,2.6,3.2,2.7,0.6,0.4,1.2,1.7,9.4,11.6,0.579,16.0,4.3,-0.4,0.8
Cole Anthony,2024-25,PG,ORL,67.0,22.0,18.4,3.4,8.1,0.424,1.1,3.3,0.353,1.4,1.7,0.823,0.7,2.4,3.0,2.9,0.7,0.5,1.5,2.3,9.4,14.2,0.531,24.6,2.0,0.1,0.7
Anthony Black,2024-25,PG,ORL,78.0,10.0,24.2,3.4,7.9,0.423,0.8,2.5,0.318,1.9,2.5,0.761,0.7,2.3,2.9,3.1,1.1,0.6,1.8,2.1,9.4,11.6,0.521,19.6,2.4,-1.9,0.0
Max Strus,2024-25,SF,CLE,50.0,37.0,25.5,3.3,7.5,0.442,2.3,5.9,0.386,0.6,0.7,0.824,1.1,3.3,4.3,3.2,0.5,0.2,1.1,2.1,9.4,12.6,0.607,14.7,3.4,1.3,1.1
Tristan Vukcevic,2024-25,C,WAS,35.0,1.0,14.7,3.4,6.9,0.496,1.1,2.9,0.373,1.5,1.9,0.776,0.7,3.0,3.7,1.1,0.3,0.7,1.2,1.6,9.4,17.8,0.608,25.7,0.7,-0.5,0.2
Cam Whitmore,2024-25,SF,HOU,51.0,3.0,16.2,3.5,7.9,0.444,1.3,3.6,0.355,1.1,1.4,0.75,0.7,2.3,3.0,1.0,0.6,0.3,0.9,0.9,9.4,15.5,0.549,23.9,1.8,0.3,0.5
Nick Richards,2024-25,C,2TM,57.0,43.0,22.0,3.6,6.1,0.591,0.0,0.0,0.0,2.1,2.8,0.744,2.6,5.6,8.2,0.9,0.2,1.0,1.4,2.5,9.3,16.6,0.634,17.3,3.0,-3.3,-0.4
