Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Mirza TeletoviÄ,2015-16,PF,PHO,79.0,1.0,21.3,4.2,9.8,0.427,2.3,5.8,0.393,1.5,2.0,0.774,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2.0,12.2,16.2,0.571,23.4,3.8,1.3,1.4
George Hill,2015-16,PG,IND,74.0,73.0,34.1,4.4,10.0,0.441,1.7,4.2,0.408,1.5,2.0,0.76,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,12.1,13.2,0.555,15.8,6.2,0.7,1.7
Markieff Morris,2015-16,PF,2TM,64.0,45.0,25.5,4.8,11.2,0.425,0.7,2.4,0.303,1.7,2.3,0.735,1.1,4.4,5.5,1.9,0.9,0.5,2.1,2.9,12.0,12.2,0.489,24.2,0.5,-2.4,-0.2
Al Jefferson,2015-16,C,CHO,47.0,18.0,23.3,5.2,10.7,0.485,0.0,0.0,,1.5,2.4,0.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,12.0,18.2,0.507,24.2,2.8,-0.5,0.4
Tony Parker,2015-16,PG,SAS,72.0,72.0,27.5,4.9,9.9,0.493,0.4,0.9,0.415,1.8,2.4,0.76,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9,16.2,0.546,21.2,5.8,0.4,1.2
Rajon Rondo,2015-16,PG,SAC,72.0,72.0,35.2,4.9,10.9,0.454,0.9,2.4,0.365,1.2,2.1,0.58,1.1,5.0,6.0,11.7,2.0,0.1,3.9,2.4,11.9,16.9,0.506,18.8,4.6,1.0,1.9
Omri Casspi,2015-16,PF,SAC,69.0,21.0,27.2,4.3,9.0,0.481,1.6,4.0,0.409,1.5,2.3,0.648,0.8,5.1,5.9,1.4,0.8,0.2,1.4,2.2,11.8,13.9,0.587,17.8,3.6,0.1,1.0
C.J. Miles,2015-16,SF,IND,64.0,24.0,22.9,4.0,9.9,0.409,2.2,6.0,0.367,1.5,1.9,0.75,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,11.8,14.0,0.547,22.8,3.1,0.5,0.9
Nikola MirotiÄ,2015-16,PF,CHI,66.0,38.0,24.9,3.8,9.2,0.407,2.0,5.2,0.39,2.2,2.7,0.807,0.9,4.6,5.5,1.5,0.9,0.7,1.5,2.3,11.8,15.6,0.564,21.1,3.9,1.5,1.5
Jeff Green,2015-16,SF,2TM,80.0,41.0,28.2,4.4,10.3,0.43,0.8,2.7,0.315,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,13.0,0.51,20.2,3.1,-1.8,0.1
Harrison Barnes,2015-16,SF,GSW,66.0,59.0,30.9,4.5,9.6,0.466,1.2,3.2,0.383,1.5,2.0,0.761,1.2,3.8,4.9,1.8,0.6,0.2,0.9,2.1,11.7,12.3,0.559,15.9,4.9,-1.3,0.3
Jeremy Lin,2015-16,SG,CHO,78.0,13.0,26.3,3.8,9.3,0.412,1.0,2.9,0.336,3.1,3.7,0.815,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,11.7,13.8,0.534,22.2,3.5,-0.9,0.5
Marvin Williams,2015-16,PF,CHO,81.0,81.0,28.9,4.2,9.2,0.452,1.9,4.7,0.402,1.5,1.8,0.833,1.6,4.9,6.4,1.4,0.7,1.0,0.8,1.6,11.7,16.9,0.585,16.8,7.8,2.7,2.7
Kent Bazemore,2015-16,SF,ATL,75.0,68.0,27.8,4.3,9.7,0.441,1.5,4.1,0.357,1.6,2.0,0.815,0.4,4.7,5.1,2.3,1.3,0.5,1.8,2.3,11.6,13.4,0.551,20.0,4.1,0.3,1.2
Otto Porter Jr.,2015-16,SF,WAS,75.0,73.0,30.3,4.5,9.6,0.473,1.3,3.6,0.367,1.3,1.7,0.754,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,11.6,14.5,0.564,16.2,5.6,1.1,1.8
Michael Carter-Williams,2015-16,PG,MIL,54.0,37.0,30.5,4.6,10.3,0.452,0.3,1.0,0.273,2.0,3.0,0.654,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5,13.9,0.497,21.3,1.2,-0.7,0.5
Jordan Hamilton,2015-16,SF,NOP,11.0,4.0,27.6,4.5,10.5,0.422,1.2,4.1,0.289,1.3,1.9,0.667,1.1,4.5,5.6,2.3,0.7,0.3,1.5,2.2,11.4,12.4,0.499,20.7,0.2,-3.3,-0.1
Julius Randle,2015-16,PF,LAL,81.0,60.0,28.2,4.4,10.3,0.429,0.1,0.4,0.278,2.4,3.3,0.715,2.1,8.1,10.2,1.8,0.7,0.4,1.8,3.0,11.3,13.9,0.482,21.2,1.6,-3.2,-0.7
Bojan BogdanoviÄ,2015-16,SF,BRK,79.0,39.0,26.8,4.1,9.5,0.433,1.6,4.3,0.382,1.4,1.7,0.833,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,11.2,10.7,0.55,19.4,0.9,-3.5,-0.8
Sean Kilpatrick,2015-16,SG,2TM,31.0,0.0,19.9,4.0,8.7,0.456,1.3,3.7,0.342,1.9,2.2,0.896,0.4,1.4,1.8,0.9,0.4,0.1,1.0,1.2,11.1,15.6,0.576,23.8,1.0,-2.2,0.0
Nerlens Noel,2015-16,C,PHI,67.0,62.0,29.3,4.6,8.8,0.521,0.0,0.0,0.5,2.0,3.4,0.59,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,11.1,16.2,0.544,18.8,3.0,-0.2,0.9
Isaiah Canaan,2015-16,SG,PHI,77.0,39.0,25.5,3.4,9.4,0.36,2.3,6.3,0.363,1.9,2.3,0.833,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,11.0,11.1,0.528,19.9,1.4,-2.4,-0.2
DeMarre Carroll,2015-16,SF,TOR,26.0,22.0,30.2,4.0,10.4,0.389,1.8,4.5,0.39,1.2,1.9,0.6,1.2,3.5,4.7,1.0,1.7,0.2,1.1,2.4,11.0,11.9,0.49,18.5,1.2,0.3,0.5
Dennis SchrÃ¶der,2015-16,PG,ATL,80.0,6.0,20.3,4.1,9.8,0.421,1.0,3.0,0.322,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11.0,15.5,0.51,28.8,2.2,-0.8,0.5
T.J. Warren,2015-16,SF,PHO,47.0,4.0,22.8,4.7,9.4,0.501,0.6,1.5,0.4,1.0,1.4,0.703,1.2,1.9,3.1,0.9,0.8,0.3,0.7,2.0,11.0,15.7,0.549,19.9,2.2,-0.5,0.4
J.J. Barea,2015-16,PG,DAL,74.0,16.0,22.5,4.3,9.6,0.446,1.4,3.5,0.385,1.0,1.3,0.771,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,10.9,15.4,0.536,23.8,2.8,0.0,0.9
Elfrid Payton,2015-16,PG,ORL,73.0,69.0,29.4,4.4,10.0,0.436,0.4,1.3,0.326,1.5,2.6,0.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,10.7,13.9,0.478,20.4,2.2,-1.2,0.4
Trey Burke,2015-16,PG,UTA,64.0,0.0,21.3,4.1,9.9,0.413,1.4,4.0,0.344,1.0,1.3,0.817,0.3,1.5,1.8,2.3,0.5,0.1,1.3,1.3,10.6,14.0,0.507,25.3,2.1,-0.5,0.5
Norris Cole,2015-16,PG,NOP,45.0,23.0,26.6,4.4,10.8,0.405,0.7,2.3,0.324,1.2,1.4,0.8,0.2,3.1,3.4,3.7,0.8,0.1,1.7,2.3,10.6,10.8,0.465,21.7,-0.1,-3.8,-0.5
Shabazz Muhammad,2015-16,SF,MIN,82.0,0.0,20.5,3.9,8.3,0.465,0.5,1.9,0.289,2.3,3.0,0.764,1.2,2.0,3.3,0.6,0.3,0.1,0.9,1.1,10.5,15.2,0.548,22.8,2.7,-2.5,-0.2
Evan Turner,2015-16,SG,BOS,81.0,12.0,28.0,4.2,9.3,0.456,0.2,1.0,0.241,1.8,2.2,0.827,0.6,4.3,4.9,4.4,1.0,0.3,2.1,1.7,10.5,13.6,0.513,18.8,4.0,0.0,1.1
Ersan Ä°lyasova,2015-16,PF,2TM,74.0,56.0,25.4,3.8,8.9,0.424,1.3,3.5,0.371,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,10.4,14.2,0.526,18.6,4.4,-0.2,0.9
Jerryd Bayless,2015-16,SG,MIL,52.0,18.0,28.9,3.6,8.4,0.423,1.9,4.4,0.437,1.3,1.7,0.778,0.4,2.3,2.7,3.1,0.9,0.2,1.4,2.1,10.4,12.4,0.568,16.4,2.4,-0.8,0.4
Mario Chalmers,2015-16,PG,2TM,61.0,7.0,22.5,3.0,7.3,0.41,0.8,2.4,0.309,3.6,4.3,0.832,0.4,2.2,2.6,3.8,1.4,0.2,1.8,3.0,10.3,17.3,0.561,21.9,3.8,1.3,1.2
Allen Crabbe,2015-16,SG,POR,81.0,8.0,26.0,3.8,8.4,0.459,1.4,3.5,0.393,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,12.2,0.572,16.4,4.3,-1.0,0.5
Robin Lopez,2015-16,C,NYK,82.0,82.0,27.1,4.4,8.1,0.539,0.0,0.0,0.0,1.6,2.0,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3,17.6,0.574,17.7,5.8,-0.2,1.0
Jared Sullinger,2015-16,PF,BOS,81.0,73.0,23.6,4.3,10.0,0.435,0.4,1.3,0.282,1.3,2.0,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,2.6,10.3,16.7,0.476,21.8,4.8,0.6,1.3
Myles Turner,2015-16,C,IND,60.0,30.0,22.8,4.4,8.8,0.498,0.1,0.2,0.214,1.5,2.0,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3,15.4,0.531,20.9,3.1,-1.6,0.1
Al-Farouq Aminu,2015-16,SF,POR,82.0,82.0,28.5,3.6,8.8,0.416,1.5,4.3,0.361,1.4,1.9,0.737,1.2,4.9,6.1,1.7,0.9,0.6,1.5,2.1,10.2,12.7,0.533,16.9,4.0,0.1,1.2
Marco Belinelli,2015-16,SG,SAC,68.0,7.0,24.6,3.6,9.3,0.386,1.3,4.4,0.306,1.7,2.0,0.833,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2,9.4,0.5,19.7,0.5,-3.8,-0.8
Gorgui Dieng,2015-16,C,MIN,82.0,39.0,27.1,3.8,7.1,0.532,0.1,0.2,0.3,2.5,3.0,0.827,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,10.1,17.1,0.601,16.7,5.9,0.8,1.5
Ricky Rubio,2015-16,PG,MIN,76.0,76.0,30.6,2.9,7.7,0.374,0.8,2.5,0.326,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,2.6,10.1,17.6,0.529,17.7,5.8,1.8,2.3
Matt Barnes,2015-16,SF,MEM,76.0,45.0,28.8,3.5,9.1,0.381,1.6,4.9,0.322,1.5,1.8,0.804,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0,11.7,0.503,17.9,2.6,-0.9,0.6
Nikola JokiÄ,2015-16,C,DEN,80.0,55.0,21.7,3.8,7.5,0.512,0.4,1.1,0.333,1.9,2.4,0.811,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,10.0,21.5,0.582,19.9,6.7,3.9,2.6
Kelly Olynyk,2015-16,C,BOS,69.0,8.0,20.2,3.7,8.1,0.455,1.2,3.0,0.405,1.4,1.9,0.75,1.0,3.0,4.1,1.5,0.8,0.5,1.1,2.4,10.0,16.3,0.561,20.9,4.1,1.9,1.4
Patrick Beverley,2015-16,PG,HOU,71.0,63.0,28.7,3.6,8.4,0.434,1.7,4.4,0.4,0.8,1.2,0.682,1.0,2.5,3.5,3.4,1.3,0.4,1.3,3.3,9.9,13.0,0.553,15.3,4.4,0.2,1.1
Terrence Ross,2015-16,SF,TOR,73.0,7.0,23.9,3.7,8.6,0.431,1.8,4.6,0.386,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,9.9,12.9,0.551,18.2,3.6,0.3,1.0
Ramon Sessions,2015-16,PG,WAS,82.0,5.0,20.3,3.4,7.2,0.473,0.4,1.4,0.324,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,15.9,0.565,21.8,3.8,-0.3,0.7
Carl Landry,2015-16,PF,PHI,36.0,12.0,15.8,3.9,6.9,0.556,0.2,0.4,0.462,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8,22.4,0.605,24.0,2.1,1.2,0.5
Gary Neal,2015-16,SG,WAS,40.0,2.0,20.2,3.8,8.1,0.465,1.0,2.5,0.41,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,9.8,13.5,0.558,20.5,1.4,-1.5,0.1
Hollis Thompson,2015-16,SG,PHI,77.0,17.0,28.0,3.5,8.8,0.397,1.9,5.1,0.38,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,9.8,9.2,0.525,16.2,1.2,-3.4,-0.7
Dion Waiters,2015-16,SG,OKC,78.0,15.0,27.6,3.6,9.1,0.399,1.1,3.1,0.358,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,9.4,0.492,17.7,2.1,-2.8,-0.4
Marcus Thornton,2015-16,SG,2TM,61.0,8.0,18.2,3.5,8.9,0.399,1.5,4.4,0.337,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7,14.7,0.511,24.4,1.7,-0.5,0.4
Jerami Grant,2015-16,PF,PHI,77.0,52.0,26.8,3.3,7.8,0.419,0.5,1.9,0.24,2.8,4.2,0.658,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7,12.6,0.506,18.0,2.1,-1.7,0.1
Courtney Lee,2015-16,SG,2TM,79.0,65.0,29.5,3.7,8.1,0.454,1.0,2.7,0.378,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,9.6,11.5,0.551,14.7,3.9,-1.0,0.6
Manu GinÃ³bili,2015-16,SG,SAS,58.0,0.0,19.6,3.4,7.5,0.453,1.2,3.1,0.391,1.6,1.9,0.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6,17.8,0.573,23.6,3.8,3.6,1.6
Raymond Felton,2015-16,PG,DAL,80.0,31.0,27.4,3.5,8.5,0.406,0.8,2.7,0.282,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,11.9,0.502,18.4,2.7,-1.6,0.2
Doug McDermott,2015-16,SF,CHI,81.0,4.0,23.0,3.6,8.0,0.452,1.4,3.2,0.425,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,10.9,0.561,17.3,2.8,-2.9,-0.4
Kevin Martin,2015-16,SG,2TM,55.0,13.0,19.9,2.8,7.6,0.372,0.9,2.5,0.36,2.8,3.1,0.89,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5,9.3,11.5,0.52,22.6,1.2,-3.2,-0.4
Ian Mahinmi,2015-16,C,IND,71.0,71.0,25.6,3.7,6.3,0.589,0.0,0.0,,1.9,3.2,0.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,9.3,16.6,0.603,15.7,6.2,0.9,1.4
Derrick Williams,2015-16,SF,NYK,80.0,9.0,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3,17.2,0.55,23.3,3.6,0.3,0.8
Jordan Farmar,2015-16,PG,MEM,12.0,10.0,24.3,3.5,8.3,0.42,1.3,3.8,0.356,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,13.2,0.527,18.9,0.4,-0.7,0.1
Aaron Gordon,2015-16,PF,ORL,78.0,37.0,23.9,3.5,7.4,0.473,0.5,1.8,0.296,1.7,2.5,0.668,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,17.0,0.541,17.3,5.4,1.0,1.4
NenÃª,2015-16,PF,WAS,57.0,11.0,19.2,3.7,6.7,0.544,0.0,0.1,0.0,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,16.8,0.564,21.6,2.7,0.4,0.6
Kyle Korver,2015-16,SG,ATL,80.0,80.0,30.0,3.4,7.7,0.435,2.0,5.0,0.398,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0,9.2,9.7,0.578,13.7,4.1,-1.0,0.6
Rudy Gobert,2015-16,C,UTA,61.0,60.0,31.7,3.2,5.8,0.559,0.0,0.0,,2.6,4.6,0.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1,17.5,0.582,14.2,6.4,2.2,2.0
Mason Plumlee,2015-16,C,POR,82.0,82.0,25.4,3.3,6.3,0.516,0.0,0.0,0.0,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1,9.1,17.2,0.564,17.1,6.1,1.5,1.9
Marcus Smart,2015-16,PG,BOS,61.0,10.0,27.3,3.0,8.7,0.348,1.0,4.0,0.253,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0,9.1,11.3,0.463,17.4,2.9,-1.0,0.4
Alex Len,2015-16,C,PHO,78.0,46.0,23.3,3.4,8.0,0.423,0.0,0.1,0.143,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0,12.4,0.482,20.4,1.3,-4.3,-1.0
Archie Goodwin,2015-16,PG,PHO,57.0,13.0,19.5,3.1,7.4,0.417,0.4,1.7,0.232,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,11.1,0.498,23.2,0.1,-3.7,-0.5
Gerald Green,2015-16,SG,MIA,69.0,14.0,22.6,3.3,8.5,0.392,1.2,3.8,0.323,1.0,1.3,0.783,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,10.1,0.491,19.8,1.7,-3.1,-0.4
Austin Rivers,2015-16,SG,LAC,67.0,7.0,21.9,3.4,7.7,0.438,0.9,2.8,0.335,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,11.1,0.523,19.4,1.9,-2.7,-0.2
Rodney Stuckey,2015-16,PG,IND,58.0,1.0,22.0,3.2,7.6,0.413,0.3,1.4,0.241,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9,12.6,0.504,20.3,2.0,-1.4,0.2
Jordan Hill,2015-16,C,IND,73.0,11.0,20.7,3.8,7.5,0.506,0.0,0.0,0.0,1.2,1.7,0.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,16.4,0.534,20.3,3.9,-0.7,0.5
Jeremy Lamb,2015-16,SG,CHO,66.0,0.0,18.6,3.5,7.7,0.451,0.8,2.7,0.309,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8,15.9,0.529,22.0,2.7,0.8,0.9
Toney Douglas,2015-16,PG,NOP,61.0,18.0,20.7,3.0,7.3,0.411,1.3,3.3,0.399,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,14.7,0.543,19.4,2.5,0.0,0.6
Gerald Henderson,2015-16,SG,POR,72.0,0.0,19.9,3.2,7.3,0.439,0.7,1.9,0.353,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,8.7,12.9,0.526,20.2,2.0,-1.8,0.1
Tyler Johnson,2015-16,SG,MIA,36.0,5.0,24.0,3.3,6.8,0.486,0.8,2.0,0.38,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,8.7,13.8,0.579,16.8,2.0,0.7,0.6
Terrence Jones,2015-16,PF,HOU,50.0,11.0,20.9,3.3,7.3,0.452,0.5,1.6,0.316,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,13.5,0.519,19.3,1.5,-2.1,0.0
Luis Scola,2015-16,PF,TOR,76.0,76.0,21.5,3.5,7.9,0.45,0.9,2.1,0.404,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,8.7,13.6,0.523,19.5,3.3,-1.1,0.4
Cody Zeller,2015-16,C,CHO,73.0,60.0,24.3,3.2,6.0,0.529,0.0,0.1,0.1,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,8.7,16.1,0.592,15.4,6.3,-0.1,0.9
Shelvin Mack,2015-16,PG,2TM,52.0,27.0,20.3,3.5,8.0,0.439,0.8,2.4,0.312,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,8.6,13.6,0.507,23.3,1.3,-1.6,0.1
Tim Duncan,2015-16,C,SAS,61.0,60.0,25.2,3.5,7.2,0.488,0.0,0.0,0.0,1.5,2.1,0.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6,16.9,0.523,17.6,5.2,3.0,2.0
Taj Gibson,2015-16,PF,CHI,73.0,55.0,26.5,3.6,6.8,0.526,0.0,0.0,0.0,1.4,2.0,0.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,15.7,0.556,14.6,5.4,0.0,1.0
Zaza Pachulia,2015-16,C,DAL,76.0,69.0,26.4,2.9,6.2,0.466,0.0,0.0,0.0,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,16.2,0.55,16.2,6.0,-0.2,0.9
Cory Joseph,2015-16,SG,TOR,80.0,4.0,25.6,3.2,7.3,0.439,0.4,1.4,0.273,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,12.4,0.512,17.0,3.5,-1.2,0.4
Jon Leuer,2015-16,PF,PHO,67.0,27.0,18.7,3.3,7.0,0.481,0.6,1.6,0.382,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9,8.5,16.2,0.555,19.8,2.7,0.0,0.6
Patty Mills,2015-16,PG,SAS,81.0,3.0,20.5,3.2,7.6,0.425,1.5,4.0,0.384,0.6,0.7,0.81,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3,8.5,14.6,0.541,19.7,4.8,1.5,1.5
Nik Stauskas,2015-16,SG,PHI,73.0,35.0,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5,9.2,0.517,16.7,0.5,-3.8,-0.8
Tony Allen,2015-16,SG,MEM,64.0,57.0,25.3,3.4,7.3,0.458,0.2,0.7,0.357,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4,12.9,0.505,16.8,2.4,-1.0,0.4
Meyers Leonard,2015-16,PF,POR,61.0,10.0,21.9,3.2,7.1,0.448,1.4,3.7,0.377,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,8.4,11.3,0.561,17.4,2.2,-1.7,0.1
Tony Wroten,2015-16,PG,PHI,8.0,3.0,18.0,2.8,8.1,0.338,0.4,2.1,0.176,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,8.4,1.8,0.412,33.5,-0.8,-13.4,-0.4
Lance Stephenson,2015-16,SF,2TM,69.0,13.0,19.9,3.3,6.9,0.481,0.4,1.1,0.385,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2.0,8.3,13.5,0.548,20.2,2.2,-1.2,0.3
Jusuf NurkiÄ,2015-16,C,DEN,32.0,3.0,17.1,3.2,7.6,0.417,0.0,0.1,0.0,1.9,3.1,0.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2,15.9,0.46,27.2,0.4,-2.9,-0.1
Lance Thomas,2015-16,PF,NYK,59.0,5.0,22.3,2.9,6.5,0.442,0.7,1.8,0.404,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,8.2,10.4,0.557,16.9,1.7,-3.2,-0.4
Mo Williams,2015-16,PG,CLE,41.0,14.0,18.2,3.2,7.4,0.437,0.9,2.5,0.353,0.9,1.0,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2,12.4,0.527,22.8,1.1,-1.5,0.1
Stanley Johnson,2015-16,SF,DET,73.0,6.0,23.1,3.1,8.2,0.375,0.9,2.8,0.307,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,8.1,8.7,0.46,19.6,0.6,-3.3,-0.5
Steven Adams,2015-16,C,OKC,80.0,80.0,25.2,3.3,5.3,0.613,0.0,0.0,,1.4,2.5,0.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8,8.0,15.5,0.621,12.6,6.5,0.2,1.1
P.J. Tucker,2015-16,SF,PHO,82.0,80.0,31.0,2.9,7.1,0.411,0.8,2.5,0.33,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8.0,10.8,0.506,12.7,3.5,-1.2,0.5
Jared Dudley,2015-16,PF,WAS,81.0,41.0,25.9,2.9,6.0,0.478,1.2,2.9,0.42,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9,11.7,0.602,12.7,4.6,-0.1,1.0
Joffrey Lauvergne,2015-16,C,DEN,59.0,15.0,17.6,3.3,6.4,0.513,0.2,0.9,0.245,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,7.9,15.7,0.567,19.5,2.3,-1.6,0.1
David Lee,2015-16,PF,2TM,55.0,5.0,16.4,3.2,6.1,0.531,0.0,0.0,0.0,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,7.8,19.6,0.568,21.5,3.0,1.3,0.7
O.J. Mayo,2015-16,SG,MIL,41.0,24.0,26.6,2.9,7.8,0.371,1.3,4.0,0.321,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,7.8,7.7,0.474,17.0,-0.1,-4.0,-0.6
Ben McLemore,2015-16,SG,SAC,68.0,53.0,21.2,2.9,6.7,0.429,1.0,2.7,0.362,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,7.8,8.6,0.531,17.6,0.3,-3.8,-0.7
Tristan Thompson,2015-16,PF,CLE,82.0,34.0,27.7,3.0,5.1,0.588,0.0,0.0,,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,15.9,0.611,11.7,8.7,0.2,1.2
Wayne Ellington,2015-16,SG,BRK,76.0,41.0,21.3,2.9,7.4,0.389,1.3,3.5,0.358,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,10.1,0.498,17.5,0.8,-2.8,-0.3
Jameer Nelson,2015-16,PG,DEN,39.0,15.0,26.6,2.9,7.9,0.368,1.1,3.7,0.299,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,7.7,9.5,0.464,16.4,0.5,-3.0,-0.3
