Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Duncan Robinson,2019-20,SG,MIA,73.0,68.0,29.7,4.4,9.4,0.47,3.7,8.3,0.446,0.9,1.0,0.931,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5,13.1,0.684,16.0,5.3,0.5,1.3
Thomas Bryant,2019-20,C,WAS,46.0,36.0,24.9,5.3,9.1,0.581,0.8,2.0,0.407,1.9,2.5,0.741,2.1,5.1,7.2,1.8,0.5,1.1,1.2,2.2,13.2,21.1,0.649,18.9,3.9,2.2,1.2
Coby White,2019-20,PG,CHI,65.0,1.0,25.8,4.8,12.2,0.394,2.0,5.8,0.354,1.6,2.0,0.791,0.4,3.1,3.5,2.7,0.8,0.1,1.7,1.8,13.2,11.9,0.506,24.4,0.9,-2.9,-0.4
Christian Wood,2019-20,PF,DET,62.0,12.0,21.4,4.6,8.2,0.567,0.9,2.3,0.386,2.9,3.9,0.744,1.7,4.6,6.3,1.0,0.5,0.9,1.4,1.6,13.1,23.2,0.659,23.0,5.1,3.1,1.7
Miles Bridges,2019-20,SF,CHO,65.0,64.0,30.7,4.9,11.6,0.424,1.5,4.6,0.33,1.6,2.0,0.809,1.4,4.2,5.6,1.8,0.6,0.7,1.5,2.0,13.0,12.1,0.52,20.0,1.6,-2.5,-0.3
Ricky Rubio,2019-20,PG,PHO,65.0,65.0,31.0,4.4,10.6,0.415,1.2,3.3,0.361,3.0,3.5,0.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0,16.5,0.535,20.4,4.9,1.0,1.5
Marcus Smart,2019-20,SG,BOS,60.0,40.0,32.0,4.3,11.4,0.375,2.3,6.6,0.347,2.1,2.5,0.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,13.8,0.518,18.9,4.5,1.4,1.6
Kyle Kuzma,2019-20,PF,LAL,61.0,9.0,25.0,4.8,11.0,0.436,1.4,4.5,0.316,1.9,2.5,0.735,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,12.8,12.2,0.531,22.9,2.0,-2.6,-0.2
Damion Lee,2019-20,SG,GSW,49.0,36.0,29.0,4.3,10.4,0.417,1.7,4.9,0.356,2.2,2.6,0.873,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,12.7,12.7,0.548,19.0,1.7,-2.3,-0.1
Jeremy Lamb,2019-20,SG,IND,46.0,42.0,28.1,4.7,10.4,0.451,1.2,3.4,0.335,2.0,2.4,0.836,0.5,3.8,4.3,2.1,1.2,0.5,1.1,2.3,12.5,14.0,0.547,19.6,2.7,-0.4,0.5
Robert Covington,2019-20,C,2TM,70.0,68.0,30.5,4.4,10.3,0.422,2.3,6.9,0.335,1.4,1.8,0.798,0.9,5.7,6.6,1.3,1.6,1.3,1.5,3.1,12.4,13.3,0.559,17.0,3.7,0.0,1.1
Seth Curry,2019-20,SG,DAL,64.0,25.0,24.6,4.4,9.0,0.495,2.3,5.0,0.452,1.3,1.5,0.825,0.4,1.8,2.3,1.9,0.6,0.1,1.0,1.8,12.4,15.5,0.643,18.4,4.3,0.8,1.2
Darius Garland,2019-20,SG,CLE,59.0,59.0,30.9,4.7,11.8,0.401,1.8,5.0,0.355,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,8.5,0.498,20.7,-1.3,-5.5,-1.7
Richaun Holmes,2019-20,C,SAC,44.0,38.0,28.2,5.1,7.8,0.648,0.0,0.0,,2.1,2.7,0.788,2.9,5.3,8.1,1.0,0.9,1.3,1.2,3.8,12.3,19.7,0.681,15.6,4.9,1.0,0.9
De'Andre Hunter,2019-20,SF,ATL,63.0,62.0,32.0,4.4,10.8,0.41,1.7,4.8,0.355,1.7,2.3,0.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,8.6,0.521,17.5,0.1,-4.7,-1.4
Kevin Huerter,2019-20,SG,ATL,56.0,48.0,31.4,4.5,10.9,0.413,2.3,6.0,0.38,0.9,1.1,0.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,12.2,11.5,0.536,17.1,1.6,-1.6,0.2
Isaiah Thomas,2019-20,PG,WAS,40.0,37.0,23.1,4.4,10.7,0.408,2.0,4.7,0.413,1.6,1.9,0.816,0.3,1.4,1.7,3.7,0.3,0.2,1.9,1.9,12.2,11.6,0.531,24.1,0.0,-4.4,-0.5
P.J. Washington,2019-20,PF,CHO,58.0,57.0,30.3,4.6,10.2,0.455,1.5,4.0,0.374,1.5,2.3,0.647,1.0,4.4,5.4,2.1,0.9,0.8,1.6,2.7,12.2,12.4,0.547,18.6,2.0,-1.6,0.2
Brandon Clarke,2019-20,PF,MEM,58.0,4.0,22.4,5.1,8.3,0.618,0.4,1.1,0.359,1.5,1.9,0.759,1.6,4.4,5.9,1.4,0.6,0.8,0.9,1.7,12.1,20.9,0.663,18.7,5.0,3.1,1.7
Markelle Fultz,2019-20,PG,ORL,72.0,60.0,27.7,5.0,10.7,0.465,0.5,1.9,0.267,1.6,2.2,0.73,0.6,2.7,3.3,5.1,1.3,0.2,2.0,2.0,12.1,14.3,0.517,21.4,2.7,-1.8,0.1
Taurean Prince,2019-20,PF,BRK,64.0,61.0,29.0,4.3,11.5,0.376,2.3,6.7,0.339,1.1,1.4,0.798,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,12.1,9.1,0.497,20.4,0.6,-2.9,-0.4
Myles Turner,2019-20,C,IND,62.0,62.0,29.5,4.3,9.5,0.457,1.4,4.0,0.344,2.0,2.7,0.751,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,12.1,14.8,0.566,17.9,4.2,0.1,1.0
Jerami Grant,2019-20,PF,DEN,71.0,24.0,26.6,4.3,8.9,0.478,1.4,3.5,0.389,2.1,2.8,0.75,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,12.0,14.4,0.591,18.0,4.4,-0.5,0.7
Brook Lopez,2019-20,C,MIL,68.0,67.0,26.7,4.3,9.9,0.435,1.5,4.8,0.314,1.9,2.2,0.836,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,12.0,15.0,0.551,18.3,5.5,2.0,1.9
Tristan Thompson,2019-20,C,CLE,57.0,51.0,30.2,5.1,9.9,0.512,0.2,0.4,0.391,1.7,2.8,0.615,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,12.0,16.8,0.54,18.3,3.1,-1.5,0.2
Reggie Jackson,2019-20,PG,2TM,31.0,16.0,24.0,4.3,10.5,0.411,1.8,4.7,0.393,1.5,1.7,0.833,0.5,2.4,3.0,4.1,0.4,0.2,1.6,1.9,11.9,13.7,0.529,23.1,1.1,-0.4,0.3
Al Horford,2019-20,C,PHI,67.0,61.0,30.2,4.8,10.6,0.45,1.5,4.2,0.35,0.9,1.2,0.763,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,11.9,15.7,0.536,17.5,5.4,2.2,2.2
Jonathan Isaac,2019-20,PF,ORL,34.0,32.0,28.8,4.6,9.8,0.47,0.9,2.8,0.34,1.8,2.3,0.779,1.7,5.1,6.8,1.4,1.6,2.3,1.4,2.4,11.9,17.3,0.552,18.3,2.5,2.3,1.1
Otto Porter Jr.,2019-20,SF,CHI,14.0,9.0,23.6,4.4,10.0,0.443,1.7,4.4,0.387,1.4,1.9,0.704,0.9,2.5,3.4,1.8,1.1,0.4,0.8,2.2,11.9,15.8,0.55,21.0,0.8,1.0,0.3
Lonzo Ball,2019-20,PG,NOP,63.0,54.0,32.1,4.4,10.9,0.403,2.3,6.3,0.375,0.7,1.2,0.566,1.1,5.0,6.1,7.0,1.4,0.6,3.1,2.0,11.8,13.1,0.517,18.5,2.4,0.6,1.3
Glenn Robinson III,2019-20,SF,2TM,62.0,52.0,28.8,4.6,9.5,0.486,1.2,3.2,0.391,1.2,1.4,0.86,1.3,3.0,4.4,1.5,0.9,0.3,0.9,1.6,11.7,13.3,0.577,16.4,2.9,-1.7,0.1
Patty Mills,2019-20,PG,SAS,66.0,1.0,22.5,3.9,9.1,0.431,2.3,6.1,0.382,1.5,1.7,0.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.6,14.8,0.592,20.4,2.8,0.0,0.8
Paul Millsap,2019-20,PF,DEN,51.0,48.0,24.3,4.1,8.6,0.482,1.1,2.4,0.435,2.3,2.8,0.816,1.9,3.8,5.7,1.6,0.9,0.6,1.4,2.9,11.6,16.9,0.591,20.0,3.5,0.1,0.7
Jordan McRae,2019-20,SG,3TM,37.0,4.0,21.2,4.0,9.9,0.407,1.2,3.4,0.357,2.2,2.9,0.761,0.5,2.9,3.4,2.5,0.6,0.4,1.2,2.0,11.5,14.2,0.515,24.4,0.7,-1.5,0.1
Aron Baynes,2019-20,C,PHO,42.0,28.0,22.2,4.4,9.1,0.48,1.4,4.0,0.351,1.3,1.8,0.747,1.7,4.0,5.6,1.6,0.2,0.5,1.2,3.4,11.5,15.2,0.581,21.1,2.1,-1.0,0.2
Nemanja Bjelica,2019-20,PF,SAC,72.0,67.0,27.9,4.4,9.1,0.481,1.9,4.4,0.419,1.0,1.2,0.821,1.5,4.8,6.4,2.8,0.9,0.6,1.4,3.0,11.5,15.7,0.602,17.0,5.3,1.8,1.9
Wendell Carter Jr.,2019-20,C,CHI,43.0,43.0,29.2,4.3,8.0,0.534,0.1,0.7,0.207,2.6,3.5,0.737,3.2,6.2,9.4,1.2,0.8,0.8,1.7,3.8,11.3,15.5,0.59,16.4,3.3,-2.4,-0.1
Derrick White,2019-20,SG,SAS,68.0,20.0,24.7,3.7,8.1,0.458,1.2,3.2,0.366,2.6,3.1,0.853,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,11.3,16.4,0.593,18.9,4.2,1.3,1.4
Justise Winslow,2019-20,SG,MIA,11.0,5.0,32.0,4.5,11.7,0.388,0.5,2.5,0.222,1.6,2.5,0.667,1.5,5.2,6.6,4.0,0.6,0.5,2.2,3.5,11.3,8.5,0.44,20.6,0.0,-3.6,-0.1
Malik Beasley,2019-20,SG,2TM,55.0,14.0,22.0,4.1,9.7,0.425,1.9,5.0,0.388,1.0,1.2,0.818,0.3,2.4,2.7,1.4,0.7,0.1,1.0,1.4,11.2,12.7,0.546,21.8,1.2,-2.1,0.0
Bryn Forbes,2019-20,SG,SAS,63.0,62.0,25.1,3.8,9.2,0.417,2.3,6.0,0.388,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,18.5,1.5,-2.7,-0.3
Dion Waiters,2019-20,SG,2TM,10.0,0.0,20.7,4.1,9.9,0.414,1.5,4.7,0.319,1.4,1.7,0.824,0.2,2.2,2.4,2.0,0.4,0.6,1.6,2.1,11.1,11.5,0.521,25.2,0.1,-1.2,0.0
Jarrett Allen,2019-20,C,BRK,70.0,64.0,26.5,4.3,6.6,0.649,0.0,0.1,0.0,2.4,3.9,0.633,3.1,6.5,9.6,1.6,0.6,1.3,1.1,2.3,11.1,20.7,0.664,14.9,8.2,2.3,2.0
Cody Zeller,2019-20,C,CHO,58.0,39.0,23.1,4.3,8.3,0.524,0.3,1.3,0.24,2.1,3.1,0.682,2.8,4.3,7.1,1.5,0.7,0.4,1.3,2.4,11.1,18.8,0.576,20.8,3.6,-0.6,0.5
Rodney Hood,2019-20,SF,POR,21.0,21.0,29.5,4.1,8.2,0.506,1.7,3.4,0.493,1.0,1.3,0.778,0.5,3.0,3.4,1.5,0.8,0.2,0.9,2.2,11.0,12.2,0.625,13.9,1.1,-0.9,0.2
Mychal Mulder,2019-20,SF,GSW,7.0,3.0,29.1,3.7,9.6,0.388,2.3,7.4,0.308,1.3,1.7,0.75,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,11.0,7.8,0.533,16.2,0.1,-6.0,-0.2
Cedi Osman,2019-20,SF,CLE,65.0,65.0,29.4,4.1,9.4,0.437,1.9,4.9,0.383,1.0,1.4,0.67,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,11.0,10.7,0.552,16.6,1.6,-2.6,-0.3
Jeff Teague,2019-20,PG,2TM,59.0,17.0,24.8,3.6,8.3,0.436,0.7,2.0,0.368,2.9,3.3,0.873,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8,10.9,14.6,0.557,19.5,2.5,-1.5,0.2
Steven Adams,2019-20,C,OKC,63.0,63.0,26.7,4.5,7.6,0.592,0.0,0.0,0.333,1.9,3.2,0.582,3.3,6.0,9.3,2.3,0.8,1.1,1.5,1.9,10.9,20.5,0.604,17.3,6.5,2.9,2.1
Dejounte Murray,2019-20,PG,SAS,66.0,58.0,25.6,4.5,9.7,0.462,0.6,1.7,0.369,1.4,1.7,0.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,10.9,16.2,0.524,20.8,2.6,0.4,1.0
Cameron Payne,2019-20,SG,PHO,8.0,0.0,22.9,4.1,8.5,0.485,1.9,3.6,0.517,0.8,0.9,0.857,0.5,3.4,3.9,3.0,1.0,0.3,1.4,2.5,10.9,15.7,0.612,19.1,0.5,1.7,0.2
Ish Smith,2019-20,PG,WAS,68.0,23.0,26.3,4.5,10.1,0.447,0.9,2.5,0.367,0.9,1.3,0.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,10.9,13.9,0.509,19.1,1.9,-1.3,0.3
Rudy Gay,2019-20,PF,SAS,67.0,5.0,21.8,4.0,8.9,0.446,1.1,3.3,0.336,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,15.4,0.553,22.0,2.1,-0.8,0.4
Dario Å ariÄ,2019-20,PF,PHO,66.0,51.0,24.7,3.9,8.2,0.476,1.3,3.6,0.357,1.6,1.9,0.844,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,10.7,14.2,0.592,17.8,3.6,-0.4,0.7
OG Anunoby,2019-20,SF,TOR,69.0,68.0,29.9,4.1,8.2,0.505,1.3,3.3,0.39,1.0,1.5,0.706,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4,10.6,13.2,0.6,14.3,5.7,1.2,1.7
Jae Crowder,2019-20,SF,2TM,65.0,53.0,28.8,3.5,8.7,0.401,2.1,6.1,0.343,1.5,1.9,0.776,0.8,5.1,5.9,2.5,1.1,0.4,1.1,2.2,10.5,12.5,0.553,15.5,3.8,-0.1,0.9
D.J. Augustin,2019-20,PG,ORL,57.0,13.0,24.9,3.2,8.1,0.399,1.2,3.5,0.348,2.8,3.2,0.89,0.4,1.8,2.1,4.6,0.6,0.0,1.5,1.3,10.5,14.0,0.554,19.1,2.9,-1.6,0.2
Danuel House Jr.,2019-20,SF,HOU,63.0,52.0,30.4,3.7,8.6,0.427,2.0,5.6,0.363,1.2,1.4,0.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,11.3,0.572,13.7,3.6,-0.7,0.6
Cam Reddish,2019-20,SF,ATL,58.0,34.0,26.7,3.7,9.6,0.384,1.4,4.3,0.332,1.7,2.2,0.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,10.5,9.0,0.5,18.9,-0.4,-4.2,-0.9
Troy Brown Jr.,2019-20,SF,WAS,69.0,22.0,25.8,4.0,9.0,0.439,0.9,2.6,0.341,1.6,2.0,0.784,1.1,4.4,5.6,2.6,1.2,0.1,1.1,1.9,10.4,13.7,0.524,17.8,2.4,-1.2,0.3
Gary Harris,2019-20,SG,DEN,56.0,55.0,31.8,3.9,9.3,0.42,1.3,3.8,0.333,1.3,1.6,0.815,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1,10.4,9.7,0.519,15.1,1.9,-2.5,-0.2
Shabazz Napier,2019-20,PG,2TM,56.0,32.0,24.0,3.4,8.1,0.412,1.4,4.3,0.317,2.3,2.7,0.824,0.5,2.4,2.8,4.7,1.2,0.2,2.3,1.8,10.3,13.8,0.552,20.0,1.7,-1.1,0.3
Langston Galloway,2019-20,SG,DET,66.0,6.0,25.8,3.6,8.2,0.435,2.0,5.0,0.399,1.1,1.3,0.859,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,10.3,12.3,0.584,15.9,3.1,-0.8,0.5
Doug McDermott,2019-20,PF,IND,69.0,0.0,19.9,3.9,7.9,0.488,1.9,4.3,0.435,0.7,0.8,0.828,0.4,2.1,2.5,1.1,0.2,0.1,0.6,1.7,10.3,14.4,0.62,19.6,3.3,0.0,0.7
Malik Monk,2019-20,SG,CHO,55.0,1.0,21.3,3.9,8.9,0.434,1.1,3.7,0.284,1.5,1.8,0.82,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3,10.3,12.6,0.53,22.9,0.7,-2.3,-0.1
Garrett Temple,2019-20,SG,BRK,62.0,35.0,27.9,3.6,9.5,0.378,2.0,6.2,0.329,1.1,1.4,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3,10.5,0.513,16.6,2.4,-1.1,0.4
Thaddeus Young,2019-20,PF,CHI,64.0,16.0,24.9,4.2,9.4,0.448,1.2,3.5,0.356,0.7,1.1,0.583,1.5,3.5,4.9,1.8,1.4,0.4,1.6,2.1,10.3,13.3,0.521,19.7,1.9,-1.2,0.3
Josh Hart,2019-20,SF,NOP,65.0,16.0,27.0,3.5,8.2,0.423,1.9,5.4,0.342,1.3,1.8,0.739,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5,10.1,11.9,0.563,15.3,3.1,-0.7,0.6
Ben McLemore,2019-20,SF,HOU,71.0,23.0,22.8,3.4,7.7,0.444,2.5,6.4,0.4,0.7,0.9,0.746,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2,10.1,11.8,0.622,16.0,3.3,-0.5,0.6
Larry Nance Jr.,2019-20,PF,CLE,56.0,10.0,26.3,4.1,7.7,0.531,1.0,2.8,0.352,0.9,1.3,0.676,1.9,5.4,7.3,2.2,1.0,0.4,1.1,1.6,10.1,17.3,0.608,15.2,3.9,1.7,1.4
Bobby Portis,2019-20,PF,NYK,66.0,5.0,21.1,4.0,8.9,0.45,1.0,2.8,0.358,1.1,1.4,0.763,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,10.1,14.6,0.53,21.4,1.9,-1.1,0.3
Elfrid Payton,2019-20,PG,NYK,45.0,36.0,27.7,4.3,9.8,0.439,0.3,1.5,0.203,1.1,1.9,0.57,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,10.0,16.0,0.47,19.5,1.7,0.0,0.6
Kevin Porter Jr.,2019-20,SF,CLE,50.0,3.0,23.2,3.7,8.4,0.442,1.1,3.2,0.335,1.5,2.0,0.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0,10.8,0.535,20.5,0.3,-3.8,-0.5
TomÃ¡Å¡ SatoranskÃ½,2019-20,SG,CHI,65.0,64.0,28.9,3.6,8.5,0.43,1.0,3.1,0.322,1.6,1.9,0.876,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,9.9,13.5,0.533,16.7,3.5,-1.2,0.4
Joe Ingles,2019-20,PF,UTA,72.0,45.0,29.7,3.4,7.7,0.445,2.0,4.9,0.399,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8,12.6,0.595,15.1,4.8,0.7,1.5
Furkan Korkmaz,2019-20,SG,PHI,72.0,12.0,21.7,3.4,7.8,0.43,2.0,4.9,0.402,1.1,1.4,0.755,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4,9.8,12.0,0.579,18.4,2.8,-1.3,0.3
Markieff Morris,2019-20,PF,2TM,58.0,17.0,20.5,3.5,7.9,0.443,1.5,3.9,0.386,1.1,1.5,0.776,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3,9.7,12.5,0.565,20.9,1.4,-2.0,0.0
Frank Kaminsky,2019-20,C,PHO,39.0,13.0,19.9,3.5,7.9,0.45,1.1,3.2,0.331,1.6,2.3,0.678,0.9,3.6,4.5,1.9,0.4,0.3,0.9,1.9,9.7,14.2,0.545,21.0,1.4,-0.5,0.3
Mitchell Robinson,2019-20,C,NYK,61.0,7.0,23.1,4.1,5.6,0.742,0.0,0.0,,1.4,2.4,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,9.7,23.5,0.726,13.3,6.8,2.9,1.8
Dorian Finney-Smith,2019-20,PF,DAL,71.0,68.0,29.9,3.4,7.4,0.466,1.6,4.3,0.376,1.1,1.5,0.722,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5,9.5,12.3,0.595,12.9,4.9,-0.2,0.9
Aaron Holiday,2019-20,PG,IND,66.0,33.0,24.5,3.5,8.5,0.414,1.3,3.3,0.394,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,11.6,0.521,18.7,2.1,-1.6,0.2
Jeff Green,2019-20,C,2TM,48.0,4.0,20.0,3.3,7.2,0.462,1.3,3.8,0.339,1.5,1.9,0.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4,13.7,0.59,19.0,2.1,-0.1,0.5
George Hill,2019-20,PG,MIL,59.0,2.0,21.5,3.3,6.4,0.516,1.4,3.0,0.46,1.4,1.7,0.842,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4,9.4,16.9,0.659,15.5,5.5,2.9,1.6
Shake Milton,2019-20,SG,PHI,40.0,24.0,20.1,3.4,6.9,0.484,1.5,3.4,0.43,1.3,1.6,0.785,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3,9.4,14.4,0.617,18.9,2.1,-1.0,0.2
Dwight Powell,2019-20,C,DAL,40.0,37.0,26.5,3.7,5.7,0.638,0.3,1.0,0.256,1.9,2.8,0.667,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,9.4,15.9,0.677,12.6,3.6,1.3,0.9
Kentavious Caldwell-Pope,2019-20,SG,LAL,69.0,26.0,25.5,3.4,7.3,0.467,1.3,3.5,0.385,1.1,1.5,0.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,9.3,11.0,0.584,14.7,3.7,-0.8,0.5
Marquese Chriss,2019-20,PF,GSW,59.0,21.0,20.3,3.6,6.5,0.545,0.1,0.7,0.205,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,19.5,0.604,19.0,3.4,0.6,0.8
Michael Porter Jr.,2019-20,SF,DEN,55.0,8.0,16.4,3.5,7.0,0.509,1.1,2.7,0.422,1.1,1.3,0.833,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,9.3,19.8,0.617,22.3,2.9,1.5,0.8
Landry Shamet,2019-20,SG,LAC,53.0,30.0,27.4,3.0,7.4,0.404,2.1,5.6,0.375,1.2,1.4,0.855,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,9.3,8.5,0.58,13.4,2.6,-2.1,0.0
Jarrett Culver,2019-20,SG,MIN,63.0,35.0,23.9,3.7,9.0,0.404,1.0,3.5,0.299,0.9,1.9,0.462,1.1,2.3,3.4,1.7,0.9,0.6,1.3,2.0,9.2,9.6,0.467,19.2,-0.1,-4.0,-0.8
Donte DiVincenzo,2019-20,SG,MIL,66.0,24.0,23.0,3.5,7.7,0.455,1.3,3.7,0.336,1.0,1.3,0.733,1.0,3.8,4.8,2.3,1.3,0.3,1.4,1.7,9.2,14.1,0.557,17.3,4.3,1.3,1.3
Daniel Theis,2019-20,C,BOS,65.0,64.0,24.1,3.7,6.6,0.566,0.5,1.5,0.333,1.3,1.8,0.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2,17.9,0.631,14.4,6.5,2.4,1.7
Mikal Bridges,2019-20,SF,PHO,73.0,32.0,28.0,3.4,6.6,0.51,1.0,2.7,0.361,1.4,1.7,0.844,0.9,3.1,4.0,1.8,1.4,0.6,1.0,2.2,9.1,12.9,0.62,12.7,4.8,0.8,1.5
Keldon Johnson,2019-20,SF,SAS,17.0,1.0,17.7,3.1,5.2,0.596,0.8,1.3,0.591,2.1,2.6,0.795,0.6,2.8,3.4,0.9,0.8,0.1,0.8,1.6,9.1,19.1,0.711,17.4,1.1,1.5,0.3
Maxi Kleber,2019-20,PF,DAL,74.0,21.0,25.5,3.2,6.9,0.461,1.6,4.3,0.373,1.1,1.3,0.849,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4,9.1,13.6,0.605,13.9,4.8,0.4,1.1
Jake Layman,2019-20,SF,MIN,23.0,2.0,22.0,3.5,7.8,0.453,1.0,3.1,0.333,1.0,1.4,0.75,0.7,1.7,2.5,0.7,0.7,0.4,1.0,2.0,9.1,10.3,0.544,17.7,0.3,-3.7,-0.2
Derrick Favors,2019-20,C,NOP,51.0,49.0,24.4,4.1,6.6,0.617,0.0,0.1,0.143,0.8,1.4,0.563,3.2,6.6,9.8,1.6,0.6,0.9,1.1,2.1,9.0,18.5,0.62,14.0,4.2,1.0,0.9
Josh Jackson,2019-20,SF,MEM,22.0,0.0,17.3,3.2,7.2,0.44,1.0,3.3,0.319,1.6,2.3,0.7,0.5,2.5,3.0,1.6,0.8,0.4,1.3,1.8,9.0,14.1,0.547,22.8,0.5,0.1,0.2
Monte Morris,2019-20,PG,DEN,73.0,12.0,22.4,3.6,7.8,0.459,0.9,2.4,0.378,1.0,1.2,0.843,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0,9.0,14.9,0.545,17.5,3.8,-0.2,0.7
Svi Mykhailiuk,2019-20,SF,DET,56.0,27.0,22.6,3.0,7.2,0.41,2.1,5.1,0.404,1.0,1.3,0.814,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,9.0,11.2,0.578,17.1,1.6,-1.9,0.0
Naz Reid,2019-20,C,MIN,30.0,11.0,16.5,3.3,8.1,0.412,1.1,3.2,0.33,1.2,1.8,0.698,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8,9.0,15.3,0.505,24.0,0.8,-1.9,0.0
Bruce Brown,2019-20,PG,DET,58.0,43.0,28.2,3.4,7.7,0.443,0.6,1.7,0.344,1.5,2.1,0.739,1.1,3.7,4.7,4.0,1.1,0.5,1.7,2.8,8.9,11.9,0.518,16.0,2.1,-1.2,0.3
Gary Trent Jr.,2019-20,SF,POR,61.0,8.0,21.8,3.2,7.2,0.444,1.8,4.4,0.418,0.6,0.7,0.822,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5,8.9,12.9,0.587,15.3,2.5,-0.3,0.6
Kent Bazemore,2019-20,SF,2TM,68.0,21.0,24.8,2.9,7.9,0.375,1.2,3.6,0.344,1.7,2.2,0.769,0.4,3.9,4.3,1.4,1.1,0.6,1.3,2.9,8.8,9.3,0.499,17.5,0.6,-3.0,-0.5
Cameron Johnson,2019-20,PF,PHO,57.0,9.0,22.0,3.1,7.1,0.435,1.9,4.8,0.39,0.8,1.0,0.807,0.9,2.4,3.3,1.2,0.6,0.4,0.6,1.5,8.8,12.9,0.586,15.7,2.7,0.3,0.7
Jordan Poole,2019-20,SG,GSW,57.0,14.0,22.4,2.9,8.8,0.333,1.3,4.6,0.279,1.7,2.1,0.798,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,8.8,7.2,0.454,21.1,-1.2,-6.6,-1.5
Austin Rivers,2019-20,SG,HOU,68.0,4.0,23.4,3.1,7.4,0.421,1.4,4.0,0.356,1.1,1.6,0.703,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,8.8,10.4,0.542,15.6,2.4,-2.5,-0.2
